 x/h, U+, V+
  3.90245E+00  5.47638E-01  2.57444E-02
  3.95153E+00  5.56213E-01  2.37414E-02
  4.00062E+00  5.65510E-01  1.65610E-02
  4.04971E+00  5.67074E-01  3.71047E-03
  4.09880E+00  5.33581E-01 -1.11286E-02
  4.14788E+00  4.66474E-01 -1.58950E-02
  4.19697E+00  4.07419E-01  8.92888E-04
  4.24606E+00  3.77942E-01  2.75669E-02
  4.29515E+00  3.66779E-01  3.81721E-02
  4.34423E+00  3.66106E-01  2.18096E-02
  4.39332E+00  3.74371E-01 -6.67265E-03
  4.44241E+00  3.88779E-01 -2.39105E-02
  4.49150E+00  4.04921E-01 -2.05415E-02
  4.54058E+00  4.14143E-01 -5.49569E-03
  4.58967E+00  4.09329E-01  9.79229E-03
  4.63876E+00  3.93486E-01  2.29545E-02
  4.68785E+00  3.77420E-01  3.70590E-02
  4.73693E+00  3.71546E-01  5.28260E-02
  4.78602E+00  3.81751E-01  6.59069E-02
  4.83511E+00  4.08857E-01  7.04069E-02
  4.88419E+00  4.48259E-01  6.33801E-02
  4.93328E+00  4.91932E-01  4.68116E-02
  4.98237E+00  5.33249E-01  2.64096E-02
  5.03146E+00  5.68471E-01  8.02164E-03
  5.08054E+00  5.93547E-01 -4.66491E-03
  5.12963E+00  6.05491E-01 -1.21756E-02
  5.17872E+00  6.07372E-01 -1.91469E-02
  5.22781E+00  6.08210E-01 -2.88572E-02
  5.27689E+00  6.17341E-01 -3.51695E-02
  5.32598E+00  6.33626E-01 -2.96959E-02
  5.37507E+00  6.44984E-01 -1.88825E-02
  5.42416E+00  6.45618E-01 -1.57322E-02
  5.47324E+00  6.41568E-01 -1.87480E-02
  5.52233E+00  6.37686E-01 -1.61645E-02
  5.57142E+00  6.32739E-01 -8.41319E-03
  5.62051E+00  6.27066E-01 -9.21324E-03
  5.66959E+00  6.25618E-01 -2.56321E-02
  5.71868E+00  6.32569E-01 -4.52081E-02
  5.76777E+00  6.46273E-01 -5.05315E-02
  5.81686E+00  6.58926E-01 -4.09764E-02
  5.86594E+00  6.63054E-01 -2.99607E-02
  5.91503E+00  6.60685E-01 -2.83032E-02
  5.96412E+00  6.61453E-01 -3.24666E-02
  6.01320E+00  6.69193E-01 -3.00952E-02
  6.06229E+00  6.76938E-01 -1.90819E-02
  6.11138E+00  6.77869E-01 -9.24265E-03
  6.16047E+00  6.74115E-01 -6.32259E-03
  6.20955E+00  6.70980E-01 -6.22528E-03
  6.25864E+00  6.67150E-01 -4.60033E-03
  6.30773E+00  6.57340E-01 -3.67677E-03
  6.35682E+00  6.42762E-01 -5.56550E-03
  6.40590E+00  6.29524E-01 -7.12404E-03
  6.45499E+00  6.17815E-01 -5.99002E-03
  6.50408E+00  6.02764E-01 -5.01289E-03
  6.55317E+00  5.84174E-01 -6.42510E-03
  6.60225E+00  5.65928E-01 -7.48653E-03
  6.65134E+00  5.47423E-01 -5.08612E-03
  6.70043E+00  5.23327E-01 -2.29131E-03
  6.74952E+00  4.91580E-01 -8.08551E-03
  6.79860E+00  4.60156E-01 -2.77295E-02
  6.84769E+00  4.46960E-01 -4.77646E-02
  6.89678E+00  4.59041E-01 -4.39985E-02
  6.94587E+00  4.74511E-01 -1.69760E-02
  6.99495E+00  4.68826E-01  1.15887E-02
  7.04404E+00  4.42538E-01  2.66529E-02
  7.09313E+00  4.12131E-01  2.35924E-02
  7.14221E+00  3.92865E-01  6.45297E-03
  7.19130E+00  3.90030E-01 -1.29070E-02
  7.24039E+00  3.99534E-01 -2.38057E-02
  7.28948E+00  4.14603E-01 -2.38879E-02
  7.33856E+00  4.30561E-01 -1.70067E-02
  7.38765E+00  4.45498E-01 -8.13927E-03
  7.43674E+00  4.58942E-01 -5.63814E-04
  7.48583E+00  4.70490E-01  4.39798E-03
  7.53491E+00  4.79626E-01  6.75917E-03
  7.58400E+00  4.86174E-01  7.30495E-03
  7.63309E+00  4.90325E-01  6.95625E-03
  7.68218E+00  4.92343E-01  6.18162E-03
  7.73126E+00  4.92582E-01  4.98319E-03
  7.78035E+00  4.91833E-01  3.29622E-03
  7.82944E+00  4.91541E-01  1.21875E-03
  7.87853E+00  4.93447E-01 -1.03372E-03
  7.92761E+00  4.98478E-01 -3.29233E-03
  7.97670E+00  5.05494E-01 -5.69728E-03
  8.02579E+00  5.11530E-01 -8.74522E-03
  8.07487E+00  5.14370E-01 -1.24119E-02
  8.12396E+00  5.14833E-01 -1.47397E-02
  8.17305E+00  5.14376E-01 -1.25750E-02
  8.22214E+00  5.10364E-01 -5.47351E-03
  8.27122E+00  4.97719E-01  2.89153E-03
  8.32031E+00  4.75749E-01  8.84958E-03
  8.36940E+00  4.49625E-01  1.18821E-02
  8.41849E+00  4.25599E-01  1.33939E-02
  8.46757E+00  4.07217E-01  1.44620E-02
  8.51666E+00  3.95296E-01  1.51048E-02
  8.56575E+00  3.89473E-01  1.47985E-02
  8.61484E+00  3.89190E-01  1.32208E-02
  8.66392E+00  3.93714E-01  1.05415E-02
  8.71301E+00  4.01800E-01  7.14857E-03
  8.76210E+00  4.11693E-01  3.30689E-03
  8.81119E+00  4.21626E-01 -7.82867E-04
  8.86027E+00  4.30388E-01 -4.73314E-03
  8.90936E+00  4.37462E-01 -7.95593E-03
  8.95845E+00  4.42688E-01 -9.89270E-03
  9.00754E+00  4.45704E-01 -1.02542E-02
  9.05662E+00  4.45528E-01 -9.15016E-03
  9.10571E+00  4.40521E-01 -7.08133E-03
  9.15480E+00  4.28984E-01 -4.77466E-03
  9.20388E+00  4.10314E-01 -2.89859E-03
  9.25297E+00  3.85915E-01 -1.79299E-03
  9.30206E+00  3.59042E-01 -1.35723E-03
  9.35115E+00  3.33564E-01 -1.15011E-03
  9.40023E+00  3.12449E-01 -6.53819E-04
  9.44932E+00  2.96883E-01  4.19258E-04
  9.49841E+00  2.86350E-01  1.94618E-03
  9.54750E+00  2.79395E-01  3.45834E-03
  9.59658E+00  2.74466E-01  4.40378E-03
  9.64567E+00  2.70458E-01  4.43880E-03
  9.69476E+00  2.66940E-01  3.60323E-03
  9.74385E+00  2.64121E-01  2.31361E-03
  9.79293E+00  2.62576E-01  1.17952E-03
  9.84202E+00  2.62805E-01  7.30826E-04
  9.89111E+00  2.64911E-01  1.20227E-03
  9.94020E+00  2.68579E-01  2.48562E-03
  9.98928E+00  2.73300E-01  4.24897E-03
  1.00384E+01  2.78599E-01  6.12190E-03
  1.00875E+01  2.84140E-01  7.81867E-03
  1.01365E+01  2.89740E-01  9.14477E-03
  1.01856E+01  2.95356E-01  9.94921E-03
  1.02347E+01  3.01047E-01  1.01297E-02
  1.02838E+01  3.06818E-01  9.72149E-03
  1.03329E+01  3.12335E-01  8.98405E-03
  1.03820E+01  3.16634E-01  8.35676E-03
  1.04311E+01  3.18208E-01  8.25865E-03
  1.04802E+01  3.15646E-01  8.87891E-03
  1.05292E+01  3.08552E-01  1.01283E-02
  1.05783E+01  2.97987E-01  1.17376E-02
  1.06274E+01  2.86076E-01  1.33719E-02
  1.06765E+01  2.75089E-01  1.47053E-02
  1.07256E+01  2.66687E-01  1.54899E-02
  1.07747E+01  2.61659E-01  1.56175E-02
  1.08238E+01  2.60068E-01  1.51401E-02
  1.08729E+01  2.61541E-01  1.42298E-02
  1.09219E+01  2.65524E-01  1.31031E-02
  1.09710E+01  2.71443E-01  1.19453E-02
  1.10201E+01  2.78790E-01  1.08584E-02
  1.10692E+01  2.87174E-01  9.84545E-03
  1.11183E+01  2.96347E-01  8.83986E-03
  1.11674E+01  3.06206E-01  7.76637E-03
  1.12165E+01  3.16762E-01  6.60471E-03
  1.12656E+01  3.28085E-01  5.42599E-03
  1.13146E+01  3.40248E-01  4.39740E-03
  1.13637E+01  3.53255E-01  3.76102E-03
  1.14128E+01  3.66944E-01  3.75857E-03
  1.14619E+01  3.80911E-01  4.47018E-03
  1.15110E+01  3.94577E-01  5.65156E-03
  1.15601E+01  4.07441E-01  6.76123E-03
  1.16092E+01  4.19297E-01  7.24735E-03
  1.16583E+01  4.30180E-01  6.89366E-03
  1.17073E+01  4.39973E-01  5.89765E-03
  1.17564E+01  4.48102E-01  4.53478E-03
  1.18055E+01  4.53857E-01  2.71172E-03
  1.18546E+01  4.57229E-01 -2.76268E-05
  1.19037E+01  4.59322E-01 -4.00502E-03
  1.19528E+01  4.61632E-01 -9.11056E-03
  1.20019E+01  4.64838E-01 -1.50272E-02
  1.20510E+01  4.68522E-01 -2.13327E-02
  1.21000E+01  4.72023E-01 -2.71952E-02
  1.21491E+01  4.75203E-01 -3.14803E-02
  1.21982E+01  4.78349E-01 -3.35008E-02
  1.22473E+01  4.81622E-01 -3.34469E-02
  1.22964E+01  4.84766E-01 -3.21032E-02
  1.23455E+01  4.87294E-01 -3.04053E-02
  1.23946E+01  4.88989E-01 -2.92161E-02
  1.24437E+01  4.90388E-01 -2.92014E-02
  1.24927E+01  4.92862E-01 -3.05391E-02
  1.25418E+01  2.47292E-01 -3.25324E-02
