 x/h, U+, V+
  4.14788E+00  4.06165E-01  2.48061E-02
  4.19697E+00  4.04623E-01  2.39497E-02
  4.24606E+00  4.03605E-01  2.40620E-02
  4.29515E+00  4.03413E-01  2.53331E-02
  4.34423E+00  4.04702E-01  2.76742E-02
  4.39332E+00  4.08110E-01  3.02464E-02
  4.44241E+00  4.14056E-01  3.04836E-02
  4.49150E+00  4.22756E-01  2.59118E-02
  4.54058E+00  4.33842E-01  1.75684E-02
  4.58967E+00  4.46941E-01  9.85358E-03
  4.63876E+00  4.62981E-01  6.89046E-03
  4.68785E+00  4.82622E-01  8.67290E-03
  4.73693E+00  5.03972E-01  1.10456E-02
  4.78602E+00  5.24022E-01  1.00202E-02
  4.83511E+00  5.40992E-01  5.35013E-03
  4.88419E+00  5.53939E-01 -1.98323E-05
  4.93328E+00  5.61349E-01 -3.55996E-03
  4.98237E+00  5.61835E-01 -5.87016E-03
  5.03146E+00  5.56543E-01 -9.27264E-03
  5.08054E+00  5.49317E-01 -1.40311E-02
  5.12963E+00  5.42584E-01 -1.74491E-02
  5.17872E+00  5.33894E-01 -1.77243E-02
  5.22781E+00  5.19102E-01 -1.63709E-02
  5.27689E+00  4.97964E-01 -1.53971E-02
  5.32598E+00  4.74448E-01 -1.47621E-02
  5.37507E+00  4.53153E-01 -1.34994E-02
  5.42416E+00  4.37030E-01 -1.15988E-02
  5.47324E+00  4.27490E-01 -9.89582E-03
  5.52233E+00  4.25100E-01 -8.81146E-03
  5.57142E+00  4.29741E-01 -8.01953E-03
  5.62051E+00  4.40488E-01 -7.27089E-03
  5.66959E+00  4.55575E-01 -6.86614E-03
  5.71868E+00  4.72319E-01 -7.03985E-03
  5.76777E+00  4.87328E-01 -7.41329E-03
  5.81686E+00  4.97694E-01 -7.54576E-03
  5.86594E+00  5.02433E-01 -7.70537E-03
  5.91503E+00  5.02692E-01 -8.61437E-03
  5.96412E+00  5.00812E-01 -1.05821E-02
  6.01320E+00  4.99307E-01 -1.31245E-02
  6.06229E+00  5.00338E-01 -1.54109E-02
  6.11138E+00  5.05541E-01 -1.70294E-02
  6.16047E+00  5.15838E-01 -1.82298E-02
  6.20955E+00  5.30793E-01 -1.94916E-02
  6.25864E+00  5.47880E-01 -2.12510E-02
  6.30773E+00  5.63152E-01 -2.39814E-02
  6.35682E+00  5.73864E-01 -2.76634E-02
  6.40590E+00  5.81137E-01 -3.06452E-02
  6.45499E+00  5.89406E-01 -2.98094E-02
  6.50408E+00  6.01669E-01 -2.35514E-02
  6.55317E+00  6.15794E-01 -1.42472E-02
  6.60225E+00  6.26870E-01 -5.85601E-03
  6.65134E+00  6.31484E-01 -6.67138E-04
  6.70043E+00  6.29250E-01  2.02829E-04
  6.74952E+00  6.22957E-01 -4.21252E-03
  6.79860E+00  6.17985E-01 -1.35243E-02
  6.84769E+00  6.19798E-01 -2.46969E-02
  6.89678E+00  6.30551E-01 -3.31051E-02
  6.94587E+00  6.47740E-01 -3.54462E-02
  6.99495E+00  6.66022E-01 -3.16335E-02
  7.04404E+00  6.79978E-01 -2.40271E-02
  7.09313E+00  6.85858E-01 -1.54866E-02
  7.14221E+00  6.82668E-01 -8.11098E-03
  7.19130E+00  6.72301E-01 -2.92949E-03
  7.24039E+00  6.58105E-01 -5.24271E-05
  7.28948E+00  6.43042E-01  9.64444E-04
  7.33856E+00  6.28905E-01  7.26232E-04
  7.38765E+00  6.16516E-01 -2.26986E-04
  7.43674E+00  6.06256E-01 -1.53447E-03
  7.48583E+00  5.98535E-01 -3.07699E-03
  7.53491E+00  5.93849E-01 -4.88735E-03
  7.58400E+00  5.92387E-01 -6.95422E-03
  7.63309E+00  5.93868E-01 -9.05564E-03
  7.68218E+00  5.97709E-01 -1.06593E-02
  7.73126E+00  6.02567E-01 -1.10967E-02
  7.78035E+00  6.05956E-01 -9.96921E-03
  7.82944E+00  6.04850E-01 -7.21436E-03
  7.87853E+00  5.94826E-01 -3.24055E-03
  7.92761E+00  5.68572E-01  4.63065E-04
  7.97670E+00  5.20603E-01  2.04883E-03
  8.02579E+00  4.55978E-01  1.59540E-03
  8.07487E+00  3.90325E-01  1.57897E-03
  8.12396E+00  3.38572E-01  4.17501E-03
  8.17305E+00  3.05515E-01  8.90313E-03
  8.22214E+00  2.87487E-01  1.35931E-02
  8.27122E+00  2.79064E-01  1.66255E-02
  8.32031E+00  2.76562E-01  1.77710E-02
  8.36940E+00  2.78095E-01  1.77772E-02
  8.41849E+00  2.82714E-01  1.76897E-02
  8.46757E+00  2.89712E-01  1.83187E-02
  8.51666E+00  2.98336E-01  1.99235E-02
  8.56575E+00  3.07935E-01  2.21454E-02
  8.61484E+00  3.18304E-01  2.42152E-02
  8.66392E+00  3.29814E-01  2.53479E-02
  8.71301E+00  3.43190E-01  2.50477E-02
  8.76210E+00  3.59129E-01  2.31096E-02
  8.81119E+00  3.78059E-01  1.94452E-02
  8.86027E+00  4.00079E-01  1.40177E-02
  8.90936E+00  4.24937E-01  6.98208E-03
  8.95845E+00  4.51892E-01 -1.10333E-03
  9.00754E+00  4.79602E-01 -9.24861E-03
  9.05662E+00  5.06334E-01 -1.63805E-02
  9.10571E+00  5.30371E-01 -2.19268E-02
  9.15480E+00  5.50096E-01 -2.61061E-02
  9.20388E+00  5.64123E-01 -2.94681E-02
  9.25297E+00  5.72377E-01 -3.19506E-02
  9.30206E+00  5.76866E-01 -3.24687E-02
  9.35115E+00  5.80170E-01 -2.97994E-02
  9.40023E+00  5.83396E-01 -2.40323E-02
  9.44932E+00  5.86437E-01 -1.69294E-02
  9.49841E+00  5.89263E-01 -1.07691E-02
  9.54750E+00  5.91810E-01 -6.91548E-03
  9.59658E+00  5.93414E-01 -5.33357E-03
  9.64567E+00  5.93535E-01 -5.08546E-03
  9.69476E+00  5.91656E-01 -5.23894E-03
  9.74385E+00  5.84228E-01 -5.72077E-03
  9.79293E+00  5.63653E-01 -7.27266E-03
  9.84202E+00  5.24710E-01 -9.92087E-03
  9.89111E+00  4.72505E-01 -1.14010E-02
  9.94020E+00  4.20432E-01 -8.36892E-03
  9.98928E+00  3.79074E-01 -1.48089E-04
  1.00384E+01  3.50517E-01  1.01268E-02
  1.00875E+01  3.32753E-01  1.86322E-02
  1.01365E+01  3.24170E-01  2.37885E-02
  1.01856E+01  3.23381E-01  2.63637E-02
  1.02347E+01  3.27992E-01  2.76289E-02
  1.02838E+01  3.34709E-01  2.77738E-02
  1.03329E+01  3.40085E-01  2.60087E-02
  1.03820E+01  3.41111E-01  2.16497E-02
  1.04311E+01  3.36503E-01  1.49680E-02
  1.04802E+01  3.28841E-01  7.64505E-03
  1.05292E+01  3.24424E-01  2.61537E-03
  1.05783E+01  3.28308E-01  2.08995E-03
  1.06274E+01  3.39684E-01  4.85416E-03
  1.06765E+01  3.54056E-01  6.59788E-03
  1.07256E+01  3.68569E-01  3.47691E-03
  1.07747E+01  3.83242E-01 -4.36293E-03
  1.08238E+01  3.98865E-01 -1.30081E-02
  1.08729E+01  4.16545E-01 -1.98793E-02
  1.09219E+01  4.38454E-01 -2.64345E-02
  1.09710E+01  4.66151E-01 -3.39091E-02
  1.10201E+01  4.98055E-01 -4.05286E-02
  1.10692E+01  5.29902E-01 -4.41984E-02
  1.11183E+01  5.57697E-01 -4.49244E-02
  1.11674E+01  5.79858E-01 -4.43364E-02
  1.12165E+01  5.96889E-01 -4.43066E-02
  1.12656E+01  6.10485E-01 -4.58336E-02
  1.13146E+01  6.23461E-01 -4.82055E-02
  1.13637E+01  6.38493E-01 -4.92537E-02
  1.14128E+01  6.55444E-01 -4.70308E-02
  1.14619E+01  6.70796E-01 -4.11852E-02
  1.15110E+01  6.81062E-01 -3.24297E-02
  1.15601E+01  6.84914E-01 -2.15415E-02
  1.16092E+01  6.77756E-01 -1.03147E-02
  1.16583E+01  6.48831E-01 -1.97336E-03
  1.17073E+01  5.91848E-01  1.50278E-03
  1.17564E+01  5.15186E-01  1.18092E-03
  1.18055E+01  4.37620E-01 -3.69977E-04
  1.18546E+01  3.76784E-01 -1.27901E-03
  1.19037E+01  3.41785E-01 -1.02339E-03
  1.19528E+01  3.32530E-01  1.70609E-04
  1.20019E+01  3.42805E-01  2.02042E-03
  1.20510E+01  3.63897E-01  4.26175E-03
  1.21000E+01  3.87534E-01  6.47893E-03
  1.21491E+01  4.07946E-01  8.32764E-03
  1.21982E+01  4.22509E-01  9.83536E-03
  1.22473E+01  4.30732E-01  1.10955E-02
  1.22964E+01  4.32906E-01  1.15182E-02
  1.23455E+01  4.29974E-01  9.70168E-03
  1.23946E+01  4.23679E-01  4.56619E-03
  1.24437E+01  4.15241E-01 -3.25452E-03
  1.24927E+01  4.04538E-01 -1.11987E-02
  1.25418E+01  1.99269E-01 -1.57182E-02
