 x/h, U+, V+
  3.46066E+00  2.69888E-01  5.79801E-03
  3.50975E+00  2.85696E-01  1.66307E-02
  3.55884E+00  3.02533E-01  2.58814E-02
  3.60792E+00  3.18236E-01  3.08648E-02
  3.65701E+00  3.33615E-01  2.96019E-02
  3.70610E+00  3.49937E-01  2.25832E-02
  3.75518E+00  3.62002E-01  1.14699E-02
  3.80427E+00  3.54864E-01 -3.83238E-03
  3.85336E+00  3.21573E-01 -2.23294E-02
  3.90245E+00  2.83650E-01 -3.65920E-02
  3.95153E+00  2.76014E-01 -3.43043E-02
  4.00062E+00  3.08678E-01 -9.87193E-03
  4.04971E+00  3.59120E-01  2.37316E-02
  4.09880E+00  4.04910E-01  4.96062E-02
  4.14788E+00  4.41065E-01  6.36297E-02
  4.19697E+00  4.69789E-01  6.91543E-02
  4.24606E+00  4.93494E-01  6.84152E-02
  4.29515E+00  5.13225E-01  6.18076E-02
  4.34423E+00  5.28438E-01  5.20246E-02
  4.39332E+00  5.38395E-01  4.54494E-02
  4.44241E+00  5.42966E-01  4.77792E-02
  4.49150E+00  5.42613E-01  5.77193E-02
  4.54058E+00  5.38661E-01  6.59205E-02
  4.58967E+00  5.31270E-01  6.16024E-02
  4.63876E+00  5.17315E-01  4.32225E-02
  4.68785E+00  4.98010E-01  2.16477E-02
  4.73693E+00  4.86522E-01  4.34723E-03
  4.78602E+00  4.92928E-01 -1.07494E-02
  4.83511E+00  5.00001E-01 -2.18012E-02
  4.88419E+00  4.74229E-01 -2.72640E-02
  4.93328E+00  4.08691E-01 -2.96231E-02
  4.98237E+00  3.33726E-01 -2.70068E-02
  5.03146E+00  2.79680E-01 -1.68499E-02
  5.08054E+00  2.51268E-01 -2.22275E-03
  5.12963E+00  2.38989E-01  1.22338E-02
  5.17872E+00  2.34658E-01  2.41218E-02
  5.22781E+00  2.34145E-01  3.27575E-02
  5.27689E+00  2.35547E-01  3.80682E-02
  5.32598E+00  2.37864E-01  4.01834E-02
  5.37507E+00  2.40414E-01  3.94069E-02
  5.42416E+00  2.42668E-01  3.63832E-02
  5.47324E+00  2.44230E-01  3.22157E-02
  5.52233E+00  2.44800E-01  2.81549E-02
  5.57142E+00  2.44294E-01  2.50275E-02
  5.62051E+00  2.43135E-01  2.29904E-02
  5.66959E+00  2.42377E-01  2.17747E-02
  5.71868E+00  2.43378E-01  2.10768E-02
  5.76777E+00  2.47219E-01  2.07140E-02
  5.81686E+00  2.54338E-01  2.05411E-02
  5.86594E+00  2.64570E-01  2.03836E-02
  5.91503E+00  2.77381E-01  2.01139E-02
  5.96412E+00  2.92055E-01  1.98149E-02
  6.01320E+00  3.07753E-01  1.98320E-02
  6.06229E+00  3.23596E-01  2.05052E-02
  6.11138E+00  3.38980E-01  2.17355E-02
  6.16047E+00  3.53971E-01  2.28611E-02
  6.20955E+00  3.69325E-01  2.30078E-02
  6.25864E+00  3.85866E-01  2.14604E-02
  6.30773E+00  4.03694E-01  1.75483E-02
  6.35682E+00  4.22197E-01  1.04928E-02
  6.40590E+00  4.40699E-01  4.07304E-04
  6.45499E+00  4.56919E-01 -1.02956E-02
  6.50408E+00  4.63497E-01 -1.83436E-02
  6.55317E+00  4.51811E-01 -2.27426E-02
  6.60225E+00  4.23256E-01 -2.39556E-02
  6.65134E+00  3.90312E-01 -2.16397E-02
  6.70043E+00  3.64330E-01 -1.58377E-02
  6.74952E+00  3.48040E-01 -8.33427E-03
  6.79860E+00  3.39122E-01 -1.46829E-03
  6.84769E+00  3.35325E-01  3.28050E-03
  6.89678E+00  3.35723E-01  5.48383E-03
  6.94587E+00  3.40028E-01  5.39913E-03
  6.99495E+00  3.47924E-01  3.61973E-03
  7.04404E+00  3.58798E-01  8.18861E-04
  7.09313E+00  3.71746E-01 -2.42385E-03
  7.14221E+00  3.85751E-01 -5.67898E-03
  7.19130E+00  3.99885E-01 -8.58223E-03
  7.24039E+00  4.13310E-01 -1.06746E-02
  7.28948E+00  4.25045E-01 -1.13409E-02
  7.33856E+00  4.33835E-01 -9.99985E-03
  7.38765E+00  4.38551E-01 -6.48379E-03
  7.43674E+00  4.38976E-01 -1.30037E-03
  7.48583E+00  4.36251E-01  4.48707E-03
  7.53491E+00  4.32431E-01  9.68968E-03
  7.58400E+00  4.29566E-01  1.33988E-02
  7.63309E+00  4.29079E-01  1.51432E-02
  7.68218E+00  4.31780E-01  1.48902E-02
  7.73126E+00  4.38040E-01  1.30787E-02
  7.78035E+00  4.47554E-01  1.06323E-02
  7.82944E+00  4.59033E-01  8.67551E-03
  7.87853E+00  4.70621E-01  7.85761E-03
  7.92761E+00  4.80772E-01  7.89166E-03
  7.97670E+00  4.88113E-01  8.01166E-03
  8.02579E+00  4.90591E-01  7.82121E-03
  8.07487E+00  4.86129E-01  7.46779E-03
  8.12396E+00  4.74154E-01  7.19842E-03
  8.17305E+00  4.55161E-01  7.11250E-03
  8.22214E+00  4.30101E-01  7.23211E-03
  8.27122E+00  4.02603E-01  7.57512E-03
  8.32031E+00  3.80444E-01  8.17854E-03
  8.36940E+00  3.71650E-01  8.86217E-03
  8.41849E+00  3.78242E-01  8.71387E-03
  8.46757E+00  3.95208E-01  6.21964E-03
  8.51666E+00  4.15894E-01  2.46744E-04
  8.56575E+00  4.37386E-01 -8.93942E-03
  8.61484E+00  4.60434E-01 -1.89481E-02
  8.66392E+00  4.84196E-01 -2.60703E-02
  8.71301E+00  5.03067E-01 -2.85542E-02
  8.76210E+00  5.12464E-01 -2.74293E-02
  8.81119E+00  5.15029E-01 -2.32930E-02
  8.86027E+00  5.15433E-01 -1.62347E-02
  8.90936E+00  5.12189E-01 -8.27668E-03
  8.95845E+00  4.99532E-01 -2.48481E-03
  9.00754E+00  4.74848E-01 -3.99769E-04
  9.05662E+00  4.41511E-01 -1.44287E-03
  9.10571E+00  4.06390E-01 -3.84311E-03
  9.15480E+00  3.76053E-01 -5.64074E-03
  9.20388E+00  3.54108E-01 -5.48122E-03
  9.25297E+00  3.40767E-01 -3.09301E-03
  9.30206E+00  3.34431E-01  9.54945E-04
  9.35115E+00  3.33450E-01  6.06355E-03
  9.40023E+00  3.36592E-01  1.21042E-02
  9.44932E+00  3.42566E-01  1.90319E-02
  9.49841E+00  3.49595E-01  2.60441E-02
  9.54750E+00  3.55470E-01  3.13117E-02
  9.59658E+00  3.58416E-01  3.28374E-02
  9.64567E+00  3.58929E-01  2.99949E-02
  9.69476E+00  3.60963E-01  2.45987E-02
  9.74385E+00  3.69508E-01  2.00338E-02
  9.79293E+00  3.85716E-01  1.83858E-02
  9.84202E+00  4.05414E-01  1.86857E-02
  9.89111E+00  4.22482E-01  1.84438E-02
  9.94020E+00  4.32818E-01  1.62826E-02
  9.98928E+00  4.35945E-01  1.29804E-02
  1.00384E+01  4.34243E-01  1.04039E-02
  1.00875E+01  4.31208E-01  9.53686E-03
  1.01365E+01  4.30211E-01  9.49218E-03
  1.01856E+01  4.33929E-01  8.30961E-03
  1.02347E+01  4.43896E-01  4.65938E-03
  1.02838E+01  4.60087E-01 -1.06780E-03
  1.03329E+01  4.80837E-01 -7.15544E-03
  1.03820E+01  5.03336E-01 -1.18781E-02
  1.04311E+01  5.24715E-01 -1.44071E-02
  1.04802E+01  5.43313E-01 -1.47505E-02
  1.05292E+01  5.59142E-01 -1.33178E-02
  1.05783E+01  5.72715E-01 -1.08035E-02
  1.06274E+01  5.83302E-01 -8.27739E-03
  1.06765E+01  5.89084E-01 -6.86786E-03
  1.07256E+01  5.89379E-01 -6.98731E-03
  1.07747E+01  5.86306E-01 -7.85488E-03
  1.08238E+01  5.83963E-01 -7.99162E-03
  1.08729E+01  5.85648E-01 -6.38676E-03
  1.09219E+01  5.91166E-01 -3.25755E-03
  1.09710E+01  5.96493E-01  2.35987E-04
  1.10201E+01  5.96586E-01  2.91885E-03
  1.10692E+01  5.89019E-01  4.28674E-03
  1.11183E+01  5.75150E-01  4.46157E-03
  1.11674E+01  5.58622E-01  3.79488E-03
  1.12165E+01  5.43370E-01  2.70340E-03
  1.12656E+01  5.32304E-01  1.66546E-03
  1.13146E+01  5.26595E-01  1.00481E-03
  1.13637E+01  5.25463E-01  5.79469E-04
  1.14128E+01  5.26611E-01 -2.20173E-04
  1.14619E+01  5.27483E-01 -2.04501E-03
  1.15110E+01  5.27021E-01 -4.84241E-03
  1.15601E+01  5.26470E-01 -7.26744E-03
  1.16092E+01  5.27916E-01 -7.29646E-03
  1.16583E+01  5.31740E-01 -4.28136E-03
  1.17073E+01  5.35865E-01 -2.40651E-04
  1.17564E+01  5.37547E-01  1.81990E-03
  1.18055E+01  5.35546E-01  7.85891E-04
  1.18546E+01  5.31188E-01 -1.92641E-03
  1.19037E+01  5.28092E-01 -4.13235E-03
  1.19528E+01  5.29776E-01 -4.78511E-03
  1.20019E+01  5.35961E-01 -4.48556E-03
  1.20510E+01  5.41947E-01 -4.61868E-03
  1.21000E+01  5.43589E-01 -6.00951E-03
  1.21491E+01  5.42458E-01 -7.87313E-03
  1.21982E+01  5.42922E-01 -8.58977E-03
  1.22473E+01  5.44747E-01 -7.89622E-03
  1.22964E+01  5.43063E-01 -6.97521E-03
  1.23455E+01  5.34958E-01 -6.75352E-03
  1.23946E+01  5.22159E-01 -7.51888E-03
  1.24437E+01  5.07969E-01 -9.46206E-03
  1.24927E+01  4.94644E-01 -1.26793E-02
  1.25418E+01  2.44196E-01 -1.69537E-02
