 x/h, U+, V+
  3.16614E+00  5.81915E-01 -1.76885E-02
  3.21522E+00  5.89088E-01 -1.53508E-02
  3.26431E+00  5.88401E-01 -1.09888E-02
  3.31340E+00  5.81792E-01 -6.95392E-03
  3.36249E+00  5.73298E-01 -4.30754E-03
  3.41157E+00  5.66733E-01 -2.90890E-03
  3.46066E+00  5.63927E-01 -1.51885E-03
  3.50975E+00  5.62513E-01  9.73608E-04
  3.55884E+00  5.58045E-01  3.90310E-03
  3.60792E+00  5.49941E-01  5.04113E-03
  3.65701E+00  5.42987E-01  2.40801E-03
  3.70610E+00  5.40119E-01 -4.36819E-03
  3.75518E+00  5.33994E-01 -1.36930E-02
  3.80427E+00  5.12313E-01 -2.09790E-02
  3.85336E+00  4.74705E-01 -2.00588E-02
  3.90245E+00  4.35279E-01 -1.02214E-02
  3.95153E+00  4.07015E-01  1.41728E-03
  4.00062E+00  3.93835E-01  7.56010E-03
  4.04971E+00  3.95018E-01  6.47580E-03
  4.09880E+00  4.08253E-01  7.42338E-04
  4.14788E+00  4.29848E-01 -6.19851E-03
  4.19697E+00  4.55573E-01 -1.23270E-02
  4.24606E+00  4.82006E-01 -1.74192E-02
  4.29515E+00  5.07174E-01 -2.20494E-02
  4.34423E+00  5.30091E-01 -2.65093E-02
  4.39332E+00  5.49971E-01 -3.05825E-02
  4.44241E+00  5.66392E-01 -3.38415E-02
  4.49150E+00  5.80231E-01 -3.55983E-02
  4.54058E+00  5.93193E-01 -3.48170E-02
  4.58967E+00  6.05429E-01 -3.09965E-02
  4.63876E+00  6.14542E-01 -2.51889E-02
  4.68785E+00  6.17954E-01 -1.93926E-02
  4.73693E+00  6.15623E-01 -1.50283E-02
  4.78602E+00  6.10151E-01 -1.23469E-02
  4.83511E+00  6.04946E-01 -1.08164E-02
  4.88419E+00  6.02136E-01 -9.65884E-03
  4.93328E+00  6.01250E-01 -8.36472E-03
  4.98237E+00  5.99670E-01 -7.06885E-03
  5.03146E+00  5.94739E-01 -6.32642E-03
  5.08054E+00  5.85449E-01 -6.53816E-03
  5.12963E+00  5.72023E-01 -7.92462E-03
  5.17872E+00  5.54564E-01 -1.09922E-02
  5.22781E+00  5.33210E-01 -1.63283E-02
  5.27689E+00  5.10243E-01 -2.32683E-02
  5.32598E+00  4.91503E-01 -2.89149E-02
  5.37507E+00  4.83714E-01 -2.96241E-02
  5.42416E+00  4.88950E-01 -2.42243E-02
  5.47324E+00  5.02577E-01 -1.49735E-02
  5.52233E+00  5.17281E-01 -5.23813E-03
  5.57142E+00  5.28188E-01  2.69225E-03
  5.62051E+00  5.34345E-01  8.02433E-03
  5.66959E+00  5.36946E-01  1.11827E-02
  5.71868E+00  5.37159E-01  1.33382E-02
  5.76777E+00  5.35555E-01  1.53357E-02
  5.81686E+00  5.33077E-01  1.65717E-02
  5.86594E+00  5.31855E-01  1.53249E-02
  5.91503E+00  5.34252E-01  1.05391E-02
  5.96412E+00  5.40855E-01  3.13421E-03
  6.01320E+00  5.50142E-01 -4.29042E-03
  6.06229E+00  5.60535E-01 -8.65032E-03
  6.11138E+00  5.70790E-01 -7.76962E-03
  6.16047E+00  5.76686E-01 -1.91448E-03
  6.20955E+00  5.70974E-01  5.87680E-03
  6.25864E+00  5.49950E-01  1.19061E-02
  6.30773E+00  5.17453E-01  1.42861E-02
  6.35682E+00  4.80613E-01  1.33636E-02
  6.40590E+00  4.43582E-01  1.04733E-02
  6.45499E+00  4.06332E-01  6.72306E-03
  6.50408E+00  3.68370E-01  2.81219E-03
  6.55317E+00  3.32065E-01 -4.88932E-04
  6.60225E+00  3.01855E-01 -2.13683E-03
  6.65134E+00  2.80842E-01 -1.24369E-03
  6.70043E+00  2.68849E-01  2.29536E-03
  6.74952E+00  2.63459E-01  7.59347E-03
  6.79860E+00  2.62129E-01  1.31368E-02
  6.84769E+00  2.63234E-01  1.74288E-02
  6.89678E+00  2.65929E-01  1.95344E-02
  6.94587E+00  2.69730E-01  1.92455E-02
  6.99495E+00  2.74382E-01  1.69023E-02
  7.04404E+00  2.79857E-01  1.31826E-02
  7.09313E+00  2.86015E-01  8.98529E-03
  7.14221E+00  2.91906E-01  5.27686E-03
  7.19130E+00  2.95505E-01  2.91834E-03
  7.24039E+00  2.94717E-01  2.56873E-03
  7.28948E+00  2.89473E-01  4.51801E-03
  7.33856E+00  2.83363E-01  8.45418E-03
  7.38765E+00  2.82776E-01  1.34005E-02
  7.43674E+00  2.93196E-01  1.77882E-02
  7.48583E+00  3.15472E-01  1.98163E-02
  7.53491E+00  3.45550E-01  1.82506E-02
  7.58400E+00  3.77585E-01  1.32740E-02
  7.63309E+00  4.07171E-01  6.84737E-03
  7.68218E+00  4.32291E-01  1.67683E-03
  7.73126E+00  4.52702E-01 -1.01442E-03
  7.78035E+00  4.70058E-01 -2.13830E-03
  7.82944E+00  4.87586E-01 -2.64109E-03
  7.87853E+00  5.05292E-01 -2.03080E-03
  7.92761E+00  5.15484E-01 -1.83227E-04
  7.97670E+00  5.09850E-01  8.66037E-04
  8.02579E+00  4.91157E-01 -1.39012E-03
  8.07487E+00  4.71648E-01 -7.57605E-03
  8.12396E+00  4.61409E-01 -1.63533E-02
  8.17305E+00  4.62938E-01 -2.54661E-02
  8.22214E+00  4.74387E-01 -3.21990E-02
  8.27122E+00  4.92010E-01 -3.41898E-02
  8.32031E+00  5.09875E-01 -3.12150E-02
  8.36940E+00  5.22212E-01 -2.52890E-02
  8.41849E+00  5.26815E-01 -1.87430E-02
  8.46757E+00  5.24956E-01 -1.29491E-02
  8.51666E+00  5.19047E-01 -8.34336E-03
  8.56575E+00  5.11044E-01 -4.87762E-03
  8.61484E+00  5.02145E-01 -2.36970E-03
  8.66392E+00  4.92980E-01 -6.28156E-04
  8.71301E+00  4.83688E-01  5.48734E-04
  8.76210E+00  4.73923E-01  1.33708E-03
  8.81119E+00  4.63054E-01  1.82955E-03
  8.86027E+00  4.50614E-01  2.06365E-03
  8.90936E+00  4.36662E-01  2.10417E-03
  8.95845E+00  4.21841E-01  2.06150E-03
  9.00754E+00  4.07118E-01  2.03654E-03
  9.05662E+00  3.93404E-01  2.07503E-03
  9.10571E+00  3.81220E-01  2.16936E-03
  9.15480E+00  3.70628E-01  2.28844E-03
  9.20388E+00  3.61519E-01  2.41610E-03
  9.25297E+00  3.54072E-01  2.57426E-03
  9.30206E+00  3.48942E-01  2.78902E-03
  9.35115E+00  3.46976E-01  3.00827E-03
  9.40023E+00  3.48624E-01  3.08115E-03
  9.44932E+00  3.53490E-01  2.86461E-03
  9.49841E+00  3.60331E-01  2.34530E-03
  9.54750E+00  3.67554E-01  1.65989E-03
  9.59658E+00  3.74063E-01  1.05206E-03
  9.64567E+00  3.80002E-01  7.61646E-04
  9.69476E+00  3.86591E-01  7.78117E-04
  9.74385E+00  3.94914E-01  7.22931E-04
  9.79293E+00  4.04749E-01  2.03416E-04
  9.84202E+00  4.14336E-01 -6.20791E-04
  9.89111E+00  4.20834E-01 -1.01609E-03
  9.94020E+00  4.21736E-01 -7.92764E-04
  9.98928E+00  4.18086E-01 -1.38112E-03
  1.00384E+01  4.16638E-01 -4.31834E-03
  1.00875E+01  4.25600E-01 -8.57213E-03
  1.01365E+01  4.46536E-01 -1.17023E-02
  1.01856E+01  4.72591E-01 -1.35063E-02
  1.02347E+01  4.94675E-01 -1.59904E-02
  1.02838E+01  5.07491E-01 -2.00710E-02
  1.03329E+01  5.11806E-01 -2.34326E-02
  1.03820E+01  5.11995E-01 -2.29394E-02
  1.04311E+01  5.08416E-01 -1.96711E-02
  1.04802E+01  4.95395E-01 -1.71964E-02
  1.05292E+01  4.70719E-01 -1.56914E-02
  1.05783E+01  4.41756E-01 -1.34238E-02
  1.06274E+01  4.19511E-01 -1.11114E-02
  1.06765E+01  4.10705E-01 -1.08498E-02
  1.07256E+01  4.15912E-01 -1.32468E-02
  1.07747E+01  4.31766E-01 -1.75830E-02
  1.08238E+01  4.53628E-01 -2.31400E-02
  1.08729E+01  4.77448E-01 -2.92477E-02
  1.09219E+01  5.00488E-01 -3.46628E-02
  1.09710E+01  5.21238E-01 -3.76916E-02
  1.10201E+01  5.39122E-01 -3.72320E-02
  1.10692E+01  5.54036E-01 -3.39547E-02
  1.11183E+01  5.65696E-01 -3.05778E-02
  1.11674E+01  5.73448E-01 -3.05188E-02
  1.12165E+01  5.77175E-01 -3.54183E-02
  1.12656E+01  5.79119E-01 -4.30415E-02
  1.13146E+01  5.84169E-01 -4.78273E-02
  1.13637E+01  5.95835E-01 -4.55599E-02
  1.14128E+01  6.12157E-01 -3.77835E-02
  1.14619E+01  6.27837E-01 -2.95884E-02
  1.15110E+01  6.38947E-01 -2.43587E-02
  1.15601E+01  6.44340E-01 -2.23478E-02
  1.16092E+01  6.45130E-01 -2.23437E-02
  1.16583E+01  6.44059E-01 -2.31945E-02
  1.17073E+01  6.43881E-01 -2.44449E-02
  1.17564E+01  6.45367E-01 -2.62211E-02
  1.18055E+01  6.47075E-01 -2.84073E-02
  1.18546E+01  6.47305E-01 -3.00229E-02
  1.19037E+01  6.46290E-01 -2.98096E-02
  1.19528E+01  6.46384E-01 -2.73201E-02
  1.20019E+01  6.50041E-01 -2.29681E-02
  1.20510E+01  6.57580E-01 -1.72072E-02
  1.21000E+01  6.66637E-01 -1.03491E-02
  1.21491E+01  6.73798E-01 -3.42956E-03
  1.21982E+01  6.77082E-01  1.39547E-03
  1.22473E+01  6.76924E-01  2.03023E-03
  1.22964E+01  6.75029E-01 -2.07792E-03
  1.23455E+01  6.73284E-01 -9.47857E-03
  1.23946E+01  6.74140E-01 -1.69807E-02
  1.24437E+01  6.79460E-01 -2.05943E-02
  1.24927E+01  6.85936E-01 -1.80350E-02
  1.25418E+01  3.44273E-01 -1.10046E-02
