 x/h, U+, V+
  3.41157E+00  2.14700E-01  1.10162E-02
  3.46066E+00  2.16508E-01  9.97381E-03
  3.50975E+00  2.20504E-01  9.12559E-03
  3.55884E+00  2.26213E-01  8.47456E-03
  3.60792E+00  2.32976E-01  7.96299E-03
  3.65701E+00  2.40169E-01  7.52445E-03
  3.70610E+00  2.47342E-01  7.11305E-03
  3.75518E+00  2.54281E-01  6.70622E-03
  3.80427E+00  2.60982E-01  6.29660E-03
  3.85336E+00  2.67567E-01  5.88855E-03
  3.90245E+00  2.74147E-01  5.50253E-03
  3.95153E+00  2.80708E-01  5.17829E-03
  4.00062E+00  2.87069E-01  4.96649E-03
  4.04971E+00  2.92963E-01  4.90977E-03
  4.09880E+00  2.98210E-01  5.03380E-03
  4.14788E+00  3.02858E-01  5.37500E-03
  4.19697E+00  3.07162E-01  6.03522E-03
  4.24606E+00  3.11369E-01  7.19676E-03
  4.29515E+00  3.15442E-01  9.02563E-03
  4.34423E+00  3.18780E-01  1.14696E-02
  4.39332E+00  3.19959E-01  1.40827E-02
  4.44241E+00  3.16736E-01  1.60842E-02
  4.49150E+00  3.06943E-01  1.67517E-02
  4.54058E+00  2.90192E-01  1.59500E-02
  4.58967E+00  2.68944E-01  1.43774E-02
  4.63876E+00  2.47520E-01  1.32376E-02
  4.68785E+00  2.29664E-01  1.35054E-02
  4.73693E+00  2.16913E-01  1.53884E-02
  4.78602E+00  2.08932E-01  1.84021E-02
  4.83511E+00  2.04701E-01  2.17970E-02
  4.88419E+00  2.03192E-01  2.48900E-02
  4.93328E+00  2.03449E-01  2.71958E-02
  4.98237E+00  2.04591E-01  2.84584E-02
  5.03146E+00  2.05973E-01  2.86613E-02
  5.08054E+00  2.07374E-01  2.80160E-02
  5.12963E+00  2.09079E-01  2.68789E-02
  5.17872E+00  2.11714E-01  2.56504E-02
  5.22781E+00  2.15753E-01  2.47230E-02
  5.27689E+00  2.20894E-01  2.42734E-02
  5.32598E+00  2.25988E-01  2.38923E-02
  5.37507E+00  2.29781E-01  2.26706E-02
  5.42416E+00  2.31744E-01  1.99526E-02
  5.47324E+00  2.32190E-01  1.59627E-02
  5.52233E+00  2.31832E-01  1.16686E-02
  5.57142E+00  2.31287E-01  8.15435E-03
  5.62051E+00  2.30826E-01  6.07581E-03
  5.66959E+00  2.30405E-01  5.46486E-03
  5.71868E+00  2.29854E-01  5.86546E-03
  5.76777E+00  2.29091E-01  6.65912E-03
  5.81686E+00  2.28191E-01  7.37936E-03
  5.86594E+00  2.27319E-01  7.84399E-03
  5.91503E+00  2.26636E-01  8.08336E-03
  5.96412E+00  2.26256E-01  8.19175E-03
  6.01320E+00  2.26260E-01  8.23665E-03
  6.06229E+00  2.26704E-01  8.25244E-03
  6.11138E+00  2.27616E-01  8.26407E-03
  6.16047E+00  2.28985E-01  8.29746E-03
  6.20955E+00  2.30780E-01  8.37819E-03
  6.25864E+00  2.32964E-01  8.53288E-03
  6.30773E+00  2.35495E-01  8.79257E-03
  6.35682E+00  2.38309E-01  9.18972E-03
  6.40590E+00  2.41296E-01  9.74692E-03
  6.45499E+00  2.44299E-01  1.04617E-02
  6.50408E+00  2.47128E-01  1.12957E-02
  6.55317E+00  2.49615E-01  1.21768E-02
  6.60225E+00  2.51674E-01  1.30168E-02
  6.65134E+00  2.53356E-01  1.37373E-02
  6.70043E+00  2.54888E-01  1.42959E-02
  6.74952E+00  2.56662E-01  1.47087E-02
  6.79860E+00  2.59199E-01  1.50617E-02
  6.84769E+00  2.63081E-01  1.54991E-02
  6.89678E+00  2.68862E-01  1.61754E-02
  6.94587E+00  2.76971E-01  1.71778E-02
  6.99495E+00  2.87611E-01  1.84515E-02
  7.04404E+00  3.00669E-01  1.97730E-02
  7.09313E+00  3.15662E-01  2.07951E-02
  7.14221E+00  3.31753E-01  2.11515E-02
  7.19130E+00  3.47865E-01  2.05839E-02
  7.24039E+00  3.62891E-01  1.90456E-02
  7.28948E+00  3.75935E-01  1.67414E-02
  7.33856E+00  3.86524E-01  1.40562E-02
  7.38765E+00  3.94770E-01  1.13705E-02
  7.43674E+00  4.01438E-01  8.89347E-03
  7.48583E+00  4.07770E-01  6.68533E-03
  7.53491E+00  4.14979E-01  4.79502E-03
  7.58400E+00  4.23579E-01  3.22525E-03
  7.63309E+00  4.33043E-01  1.68588E-03
  7.68218E+00  4.42139E-01 -4.55680E-04
  7.73126E+00  4.49550E-01 -3.64656E-03
  7.78035E+00  4.53908E-01 -7.44525E-03
  7.82944E+00  4.53241E-01 -1.07932E-02
  7.87853E+00  4.45592E-01 -1.32953E-02
  7.92761E+00  4.31466E-01 -1.56188E-02
  7.97670E+00  4.15023E-01 -1.83979E-02
  8.02579E+00  4.01469E-01 -2.15033E-02
  8.07487E+00  3.93573E-01 -2.44319E-02
  8.12396E+00  3.91394E-01 -2.67191E-02
  8.17305E+00  3.94484E-01 -2.80164E-02
  8.22214E+00  4.03259E-01 -2.79552E-02
  8.27122E+00  4.18046E-01 -2.56394E-02
  8.32031E+00  4.36986E-01 -1.98676E-02
  8.36940E+00  4.55629E-01 -1.07696E-02
  8.41849E+00  4.69149E-01 -6.33447E-04
  8.46757E+00  4.74811E-01  7.56268E-03
  8.51666E+00  4.72652E-01  1.20685E-02
  8.56575E+00  4.64614E-01  1.29562E-02
  8.61484E+00  4.53289E-01  1.15789E-02
  8.66392E+00  4.41199E-01  9.66723E-03
  8.71301E+00  4.30637E-01  8.44039E-03
  8.76210E+00  4.23435E-01  7.93155E-03
  8.81119E+00  4.20408E-01  6.97796E-03
  8.86027E+00  4.21067E-01  4.13872E-03
  8.90936E+00  4.24192E-01 -1.14239E-03
  8.95845E+00  4.28941E-01 -8.02124E-03
  9.00754E+00  4.35246E-01 -1.44341E-02
  9.05662E+00  4.43065E-01 -1.78335E-02
  9.10571E+00  4.52183E-01 -1.64343E-02
  9.15480E+00  4.62445E-01 -1.03378E-02
  9.20388E+00  4.71748E-01 -1.99778E-03
  9.25297E+00  4.74770E-01  4.70661E-03
  9.30206E+00  4.67334E-01  7.11235E-03
  9.35115E+00  4.50854E-01  5.57507E-03
  9.40023E+00  4.30416E-01  2.50185E-03
  9.44932E+00  4.10235E-01  1.60033E-04
  9.49841E+00  3.92017E-01 -4.83001E-04
  9.54750E+00  3.75943E-01  5.13944E-04
  9.59658E+00  3.61830E-01  2.64162E-03
  9.64567E+00  3.49773E-01  5.08739E-03
  9.69476E+00  3.40350E-01  6.88722E-03
  9.74385E+00  3.34137E-01  7.43913E-03
  9.79293E+00  3.30809E-01  6.88186E-03
  9.84202E+00  3.28687E-01  5.88702E-03
  9.89111E+00  3.25124E-01  5.10586E-03
  9.94020E+00  3.17471E-01  4.75425E-03
  9.98928E+00  3.04217E-01  4.58493E-03
  1.00384E+01  2.85873E-01  4.22097E-03
  1.00875E+01  2.65089E-01  3.58264E-03
  1.01365E+01  2.45612E-01  3.01649E-03
  1.01856E+01  2.30499E-01  2.98124E-03
  1.02347E+01  2.20851E-01  3.62140E-03
  1.02838E+01  2.16006E-01  4.69276E-03
  1.03329E+01  2.14620E-01  5.83940E-03
  1.03820E+01  2.15532E-01  6.82606E-03
  1.04311E+01  2.18015E-01  7.52771E-03
  1.04802E+01  2.21719E-01  7.82337E-03
  1.05292E+01  2.26573E-01  7.57818E-03
  1.05783E+01  2.32668E-01  6.71408E-03
  1.06274E+01  2.40130E-01  5.24206E-03
  1.06765E+01  2.49039E-01  3.20036E-03
  1.07256E+01  2.59452E-01  5.94656E-04
  1.07747E+01  2.71494E-01 -2.56102E-03
  1.08238E+01  2.85540E-01 -6.14742E-03
  1.08729E+01  3.02435E-01 -9.89058E-03
  1.09219E+01  3.23228E-01 -1.33767E-02
  1.09710E+01  3.47958E-01 -1.61103E-02
  1.10201E+01  3.74856E-01 -1.75316E-02
  1.10692E+01  4.00814E-01 -1.69879E-02
  1.11183E+01  4.19891E-01 -1.44738E-02
  1.11674E+01  4.22074E-01 -1.16466E-02
  1.12165E+01  4.00786E-01 -1.02687E-02
  1.12656E+01  3.61822E-01 -9.88793E-03
  1.13146E+01  3.19212E-01 -8.91590E-03
  1.13637E+01  2.83651E-01 -7.13927E-03
  1.14128E+01  2.58011E-01 -5.73957E-03
  1.14619E+01  2.40738E-01 -5.59216E-03
  1.15110E+01  2.29625E-01 -6.46841E-03
  1.15601E+01  2.23045E-01 -7.46799E-03
  1.16092E+01  2.19942E-01 -7.73628E-03
  1.16583E+01  2.19687E-01 -6.81257E-03
  1.17073E+01  2.21924E-01 -4.56490E-03
  1.17564E+01  2.26351E-01 -1.06805E-03
  1.18055E+01  2.32552E-01  3.34947E-03
  1.18546E+01  2.40033E-01  8.06026E-03
  1.19037E+01  2.48361E-01  1.23019E-02
  1.19528E+01  2.57214E-01  1.54477E-02
  1.20019E+01  2.66330E-01  1.71687E-02
  1.20510E+01  2.75479E-01  1.74320E-02
  1.21000E+01  2.84480E-01  1.64117E-02
  1.21491E+01  2.93225E-01  1.43845E-02
  1.21982E+01  3.01662E-01  1.16493E-02
  1.22473E+01  3.09757E-01  8.48312E-03
  1.22964E+01  3.17454E-01  5.12967E-03
  1.23455E+01  3.24672E-01  1.81048E-03
  1.23946E+01  3.31340E-01 -1.23852E-03
  1.24437E+01  3.37416E-01 -3.72976E-03
  1.24927E+01  3.42865E-01 -5.36359E-03
  1.25418E+01  1.72713E-01 -5.98050E-03
