 x/h, U+, V+
  4.29515E+00  2.64864E-01  8.10356E-03
  4.34423E+00  2.64781E-01  8.46838E-03
  4.39332E+00  2.64903E-01  8.49617E-03
  4.44241E+00  2.65312E-01  8.23453E-03
  4.49150E+00  2.66102E-01  7.78579E-03
  4.54058E+00  2.67290E-01  7.25867E-03
  4.58967E+00  2.68797E-01  6.73142E-03
  4.63876E+00  2.70488E-01  6.23698E-03
  4.68785E+00  2.72221E-01  5.77069E-03
  4.73693E+00  2.73871E-01  5.30982E-03
  4.78602E+00  2.75338E-01  4.83275E-03
  4.83511E+00  2.76545E-01  4.33115E-03
  4.88419E+00  2.77436E-01  3.81492E-03
  4.93328E+00  2.77997E-01  3.31073E-03
  4.98237E+00  2.78276E-01  2.85348E-03
  5.03146E+00  2.78385E-01  2.47023E-03
  5.08054E+00  2.78466E-01  2.16427E-03
  5.12963E+00  2.78646E-01  1.91400E-03
  5.17872E+00  2.78993E-01  1.69097E-03
  5.22781E+00  2.79502E-01  1.48525E-03
  5.27689E+00  2.80123E-01  1.32133E-03
  5.32598E+00  2.80788E-01  1.25651E-03
  5.37507E+00  2.81439E-01  1.36330E-03
  5.42416E+00  2.82036E-01  1.70291E-03
  5.47324E+00  2.82571E-01  2.30038E-03
  5.52233E+00  2.83085E-01  3.13320E-03
  5.57142E+00  2.83681E-01  4.13918E-03
  5.62051E+00  2.84518E-01  5.23782E-03
  5.66959E+00  2.85772E-01  6.35219E-03
  5.71868E+00  2.87595E-01  7.42081E-03
  5.76777E+00  2.90079E-01  8.39844E-03
  5.81686E+00  2.93241E-01  9.25267E-03
  5.86594E+00  2.97018E-01  9.96206E-03
  5.91503E+00  3.01253E-01  1.05118E-02
  5.96412E+00  3.05682E-01  1.08770E-02
  6.01320E+00  3.09928E-01  1.09948E-02
  6.06229E+00  3.13547E-01  1.07554E-02
  6.11138E+00  3.16102E-01  1.00502E-02
  6.16047E+00  3.17265E-01  8.87223E-03
  6.20955E+00  3.16880E-01  7.40200E-03
  6.25864E+00  3.14962E-01  5.99382E-03
  6.30773E+00  3.11649E-01  5.04467E-03
  6.35682E+00  3.07168E-01  4.81542E-03
  6.40590E+00  3.01876E-01  5.32268E-03
  6.45499E+00  2.96292E-01  6.37097E-03
  6.50408E+00  2.91055E-01  7.68193E-03
  6.55317E+00  2.86771E-01  9.01519E-03
  6.60225E+00  2.83883E-01  1.02159E-02
  6.65134E+00  2.82658E-01  1.11977E-02
  6.70043E+00  2.83260E-01  1.19015E-02
  6.74952E+00  2.85777E-01  1.22645E-02
  6.79860E+00  2.90158E-01  1.22139E-02
  6.84769E+00  2.96135E-01  1.16905E-02
  6.89678E+00  3.03261E-01  1.06940E-02
  6.94587E+00  3.11049E-01  9.32133E-03
  6.99495E+00  3.19085E-01  7.75754E-03
  7.04404E+00  3.27046E-01  6.20854E-03
  7.09313E+00  3.34725E-01  4.82682E-03
  7.14221E+00  3.42114E-01  3.69688E-03
  7.19130E+00  3.49438E-01  2.89345E-03
  7.24039E+00  3.56981E-01  2.55424E-03
  7.28948E+00  3.64755E-01  2.87502E-03
  7.33856E+00  3.72316E-01  3.94565E-03
  7.38765E+00  3.78878E-01  5.40534E-03
  7.43674E+00  3.83560E-01  6.23036E-03
  7.48583E+00  3.85693E-01  5.25977E-03
  7.53491E+00  3.85384E-01  2.36598E-03
  7.58400E+00  3.84168E-01 -1.02253E-03
  7.63309E+00  3.84746E-01 -2.92041E-03
  7.68218E+00  3.89352E-01 -2.25056E-03
  7.73126E+00  3.98127E-01  7.00785E-04
  7.78035E+00  4.09017E-01  4.89976E-03
  7.82944E+00  4.19172E-01  9.32893E-03
  7.87853E+00  4.26694E-01  1.32872E-02
  7.92761E+00  4.31403E-01  1.63848E-02
  7.97670E+00  4.34103E-01  1.84973E-02
  8.02579E+00  4.35293E-01  1.96400E-02
  8.07487E+00  4.34994E-01  1.98142E-02
  8.12396E+00  4.33694E-01  1.91692E-02
  8.17305E+00  4.31685E-01  1.84426E-02
  8.22214E+00  4.26376E-01  1.85988E-02
  8.27122E+00  4.13259E-01  1.95561E-02
  8.32031E+00  3.92116E-01  2.01831E-02
  8.36940E+00  3.69634E-01  1.98676E-02
  8.41849E+00  3.53666E-01  1.91408E-02
  8.46757E+00  3.46726E-01  1.86096E-02
  8.51666E+00  3.46213E-01  1.79274E-02
  8.56575E+00  3.48775E-01  1.62215E-02
  8.61484E+00  3.52824E-01  1.34231E-02
  8.66392E+00  3.57884E-01  1.06779E-02
  8.71301E+00  3.63141E-01  9.13919E-03
  8.76210E+00  3.67257E-01  8.74522E-03
  8.81119E+00  3.69209E-01  8.46063E-03
  8.86027E+00  3.68760E-01  7.35376E-03
  8.90936E+00  3.66201E-01  5.29912E-03
  8.95845E+00  3.62097E-01  3.03770E-03
  9.00754E+00  3.57372E-01  1.81453E-03
  9.05662E+00  3.53365E-01  2.62990E-03
  9.10571E+00  3.51484E-01  5.35263E-03
  9.15480E+00  3.52822E-01  8.46239E-03
  9.20388E+00  3.57987E-01  9.86532E-03
  9.25297E+00  3.66586E-01  8.58173E-03
  9.30206E+00  3.76369E-01  5.82705E-03
  9.35115E+00  3.84073E-01  3.31549E-03
  9.40023E+00  3.88269E-01  7.92698E-04
  9.44932E+00  3.90668E-01 -3.24278E-03
  9.49841E+00  3.94313E-01 -9.00080E-03
  9.54750E+00  4.00975E-01 -1.46905E-02
  9.59658E+00  4.09905E-01 -1.82417E-02
  9.64567E+00  4.18940E-01 -1.91254E-02
  9.69476E+00  4.26986E-01 -1.81642E-02
  9.74385E+00  4.34434E-01 -1.62663E-02
  9.79293E+00  4.40183E-01 -1.41113E-02
  9.84202E+00  4.39583E-01 -1.25896E-02
  9.89111E+00  4.27569E-01 -1.26000E-02
  9.94020E+00  4.04081E-01 -1.41941E-02
  9.98928E+00  3.75214E-01 -1.62535E-02
  1.00384E+01  3.48754E-01 -1.72143E-02
  1.00875E+01  3.29138E-01 -1.61380E-02
  1.01365E+01  3.16349E-01 -1.31544E-02
  1.01856E+01  3.08130E-01 -9.09724E-03
  1.02347E+01  3.02285E-01 -4.88512E-03
  1.02838E+01  2.97546E-01 -1.13985E-03
  1.03329E+01  2.93412E-01  1.88080E-03
  1.03820E+01  2.89764E-01  4.17358E-03
  1.04311E+01  2.86600E-01  5.84707E-03
  1.04802E+01  2.83934E-01  7.01965E-03
  1.05292E+01  2.81784E-01  7.77281E-03
  1.05783E+01  2.80168E-01  8.14872E-03
  1.06274E+01  2.79077E-01  8.17454E-03
  1.06765E+01  2.78433E-01  7.89358E-03
  1.07256E+01  2.78069E-01  7.38433E-03
  1.07747E+01  2.77753E-01  6.75575E-03
  1.08238E+01  2.77249E-01  6.12276E-03
  1.08729E+01  2.76396E-01  5.58188E-03
  1.09219E+01  2.75172E-01  5.20609E-03
  1.09710E+01  2.73728E-01  5.05465E-03
  1.10201E+01  2.72375E-01  5.17439E-03
  1.10692E+01  2.71544E-01  5.58559E-03
  1.11183E+01  2.71735E-01  6.27360E-03
  1.11674E+01  2.73447E-01  7.18715E-03
  1.12165E+01  2.77133E-01  8.20163E-03
  1.12656E+01  2.83210E-01  9.04680E-03
  1.13146E+01  2.92100E-01  9.31140E-03
  1.13637E+01  3.04088E-01  8.64508E-03
  1.14128E+01  3.18932E-01  7.05979E-03
  1.14619E+01  3.35509E-01  4.99358E-03
  1.15110E+01  3.52059E-01  2.95454E-03
  1.15601E+01  3.67090E-01  1.06660E-03
  1.16092E+01  3.80289E-01 -9.79721E-04
  1.16583E+01  3.92587E-01 -3.49630E-03
  1.17073E+01  4.05176E-01 -6.37000E-03
  1.17564E+01  4.18437E-01 -9.13616E-03
  1.18055E+01  4.32072E-01 -1.13088E-02
  1.18546E+01  4.46102E-01 -1.23171E-02
  1.19037E+01  4.60244E-01 -1.13832E-02
  1.19528E+01  4.71085E-01 -8.29453E-03
  1.20019E+01  4.71816E-01 -4.38351E-03
  1.20510E+01  4.58033E-01 -1.80914E-03
  1.21000E+01  4.33241E-01 -1.70731E-03
  1.21491E+01  4.06526E-01 -3.64053E-03
  1.21982E+01  3.85720E-01 -6.54234E-03
  1.22473E+01  3.73772E-01 -9.63432E-03
  1.22964E+01  3.69898E-01 -1.26290E-02
  1.23455E+01  3.72165E-01 -1.54846E-02
  1.23946E+01  3.78873E-01 -1.81364E-02
  1.24437E+01  3.88648E-01 -2.04658E-02
  1.24927E+01  4.00284E-01 -2.24476E-02
  1.25418E+01  2.03214E-01 -2.41236E-02
