 x/h, U+, V+
  6.89678E+00  4.37359E-01 -2.89420E-03
  6.94587E+00  4.44684E-01 -1.06503E-03
  6.99495E+00  4.21969E-01  6.59764E-03
  7.04404E+00  3.64333E-01  1.64515E-02
  7.09313E+00  3.00439E-01  3.42711E-02
  7.14221E+00  2.68822E-01  4.91212E-02
  7.19130E+00  2.88350E-01  2.92161E-02
  7.24039E+00  3.47623E-01 -1.46534E-02
  7.28948E+00  4.03447E-01 -4.01478E-02
  7.33856E+00  4.04545E-01 -4.82651E-02
  7.38765E+00  3.49519E-01 -4.93080E-02
  7.43674E+00  2.93967E-01 -3.21624E-02
  7.48583E+00  2.68797E-01 -2.02974E-03
  7.53491E+00  2.62261E-01  2.24226E-02
  7.58400E+00  2.63340E-01  3.44010E-02
  7.63309E+00  2.68951E-01  3.67080E-02
  7.68218E+00  2.75888E-01  3.39870E-02
  7.73126E+00  2.78815E-01  3.00495E-02
  7.78035E+00  2.71792E-01  2.62446E-02
  7.82944E+00  2.52635E-01  2.22704E-02
  7.87853E+00  2.26026E-01  1.86354E-02
  7.92761E+00  2.01366E-01  1.69299E-02
  7.97670E+00  1.86288E-01  1.83309E-02
  8.02579E+00  1.81979E-01  2.28709E-02
  8.07487E+00  1.84822E-01  2.95616E-02
  8.12396E+00  1.91087E-01  3.64824E-02
  8.17305E+00  1.99286E-01  4.18350E-02
  8.22214E+00  2.08902E-01  4.53565E-02
  8.27122E+00  2.18554E-01  4.83084E-02
  8.32031E+00  2.27015E-01  5.21114E-02
  8.36940E+00  2.36531E-01  5.72240E-02
  8.41849E+00  2.54135E-01  6.35830E-02
  8.46757E+00  2.86435E-01  7.14502E-02
  8.51666E+00  3.29528E-01  7.98439E-02
  8.56575E+00  3.66803E-01  8.30581E-02
  8.61484E+00  3.85467E-01  7.33117E-02
  8.66392E+00  3.94404E-01  5.45324E-02
  8.71301E+00  4.09355E-01  4.37141E-02
  8.76210E+00  4.22984E-01  4.40426E-02
  8.81119E+00  4.16815E-01  4.32917E-02
  8.86027E+00  3.94704E-01  3.47074E-02
  8.90936E+00  3.79289E-01  1.53269E-02
  8.95845E+00  3.85357E-01 -6.92432E-03
  9.00754E+00  4.10718E-01 -1.57355E-02
  9.05662E+00  4.47457E-01 -1.32846E-02
  9.10571E+00  4.88764E-01 -1.87177E-02
  9.15480E+00  5.26039E-01 -3.87512E-02
  9.20388E+00  5.50133E-01 -4.93183E-02
  9.25297E+00  5.48398E-01 -2.38079E-02
  9.30206E+00  5.11958E-01  1.70773E-02
  9.35115E+00  4.63006E-01  2.80243E-02
  9.40023E+00  4.34874E-01 -1.01569E-03
  9.44932E+00  4.33970E-01 -4.72788E-02
  9.49841E+00  4.46880E-01 -8.98672E-02
  9.54750E+00  4.61955E-01 -1.22408E-01
  9.59658E+00  4.81630E-01 -1.41847E-01
  9.64567E+00  5.03703E-01 -1.42864E-01
  9.69476E+00  5.21178E-01 -1.34004E-01
  9.74385E+00  5.45001E-01 -1.25238E-01
  9.79293E+00  5.81125E-01 -1.09405E-01
  9.84202E+00  6.08885E-01 -7.95967E-02
  9.89111E+00  6.07415E-01 -4.34242E-02
  9.94020E+00  5.78856E-01 -1.24379E-02
  9.98928E+00  5.39250E-01  5.29141E-03
  1.00384E+01  5.05764E-01  6.30868E-03
  1.00875E+01  4.91300E-01 -5.73124E-03
  1.01365E+01  4.96507E-01 -2.17180E-02
  1.01856E+01  5.07065E-01 -3.58081E-02
  1.02347E+01  5.12395E-01 -4.71443E-02
  1.02838E+01  5.21369E-01 -5.04143E-02
  1.03329E+01  5.39429E-01 -4.00167E-02
  1.03820E+01  5.50316E-01 -2.21449E-02
  1.04311E+01  5.40189E-01 -5.69255E-03
  1.04802E+01  5.13876E-01  6.65862E-03
  1.05292E+01  4.81377E-01  1.41618E-02
  1.05783E+01  4.46341E-01  1.53351E-02
  1.06274E+01  4.07570E-01  1.04987E-02
  1.06765E+01  3.64342E-01  3.01461E-03
  1.07256E+01  3.19641E-01 -2.86230E-03
  1.07747E+01  2.79144E-01 -4.81685E-03
  1.08238E+01  2.46822E-01 -2.81931E-03
  1.08729E+01  2.22577E-01  2.55656E-03
  1.09219E+01  2.04707E-01  1.02893E-02
  1.09710E+01  1.92446E-01  1.90798E-02
  1.10201E+01  1.83840E-01  2.85361E-02
  1.10692E+01  1.73641E-01  3.82533E-02
  1.11183E+01  1.56546E-01  4.63777E-02
  1.11674E+01  1.32129E-01  4.88758E-02
  1.12165E+01  1.07263E-01  4.08323E-02
  1.12656E+01  9.37356E-02  2.22226E-02
  1.13146E+01  9.97003E-02  2.32899E-03
  1.13637E+01  1.22476E-01 -7.51744E-03
  1.14128E+01  1.51650E-01 -4.79613E-03
  1.14619E+01  1.78182E-01  4.98688E-03
  1.15110E+01  1.98754E-01  1.57894E-02
  1.15601E+01  2.13883E-01  2.42668E-02
  1.16092E+01  2.25077E-01  2.89932E-02
  1.16583E+01  2.33371E-01  2.96506E-02
  1.17073E+01  2.39104E-01  2.71511E-02
  1.17564E+01  2.42737E-01  2.33457E-02
  1.18055E+01  2.45549E-01  2.01540E-02
  1.18546E+01  2.48689E-01  1.89787E-02
  1.19037E+01  2.51608E-01  2.00647E-02
  1.19528E+01  2.52582E-01  2.18571E-02
  1.20019E+01  2.51373E-01  2.17569E-02
  1.20510E+01  2.50695E-01  1.83064E-02
  1.21000E+01  2.54365E-01  1.27758E-02
  1.21491E+01  2.64253E-01  8.38856E-03
  1.21982E+01  2.79606E-01  7.34246E-03
  1.22473E+01  2.99886E-01  8.35051E-03
  1.22964E+01  3.25136E-01  7.65843E-03
  1.23455E+01  3.45503E-01  3.86353E-03
  1.23946E+01  3.39206E-01  1.61048E-03
  1.24437E+01  3.02946E-01  4.43088E-03
  1.24927E+01  2.66078E-01  7.69670E-03
  1.25418E+01  1.26300E-01  6.72134E-03
