 x/h, U+, V+
  1.11183E+01  3.00219E-01  8.15248E-03
  1.11674E+01  3.05453E-01  7.05960E-03
  1.12165E+01  3.10540E-01  5.95066E-03
  1.12656E+01  3.15122E-01  4.85009E-03
  1.13146E+01  3.18761E-01  3.75060E-03
  1.13637E+01  3.20994E-01  2.61892E-03
  1.14128E+01  3.21441E-01  1.41702E-03
  1.14619E+01  3.19933E-01  1.31622E-04
  1.15110E+01  3.16597E-01 -1.20100E-03
  1.15601E+01  3.11826E-01 -2.49660E-03
  1.16092E+01  3.06156E-01 -3.66247E-03
  1.16583E+01  3.00153E-01 -4.64116E-03
  1.17073E+01  2.94385E-01 -5.40077E-03
  1.17564E+01  2.89417E-01 -5.86526E-03
  1.18055E+01  2.85735E-01 -5.86002E-03
  1.18546E+01  2.83609E-01 -5.17080E-03
  1.19037E+01  2.83005E-01 -3.72474E-03
  1.19528E+01  2.83648E-01 -1.75129E-03
  1.20019E+01  2.85204E-01  2.51907E-04
  1.20510E+01  2.87441E-01  1.74968E-03
  1.21000E+01  2.90280E-01  2.41100E-03
  1.21491E+01  2.93725E-01  2.20143E-03
  1.21982E+01  2.97737E-01  1.32475E-03
  1.22473E+01  3.02107E-01  1.01019E-04
  1.22964E+01  3.06425E-01 -1.13266E-03
  1.23455E+01  3.10131E-01 -2.06719E-03
  1.23946E+01  3.12622E-01 -2.46938E-03
  1.24437E+01  3.13426E-01 -2.27281E-03
  1.24927E+01  3.12429E-01 -1.62764E-03
  1.25418E+01  1.55747E-01 -8.36538E-04
