 x/h, U+, V+
  2.42983E+00  3.96996E-01 -6.88248E-04
  2.47891E+00  3.90495E-01 -6.02570E-03
  2.52800E+00  3.86282E-01 -9.20233E-03
  2.57709E+00  3.84255E-01 -1.05709E-02
  2.62618E+00  3.83300E-01 -1.04476E-02
  2.67526E+00  3.82420E-01 -8.87434E-03
  2.72435E+00  3.81144E-01 -5.85474E-03
  2.77344E+00  3.79259E-01 -1.76660E-03
  2.82252E+00  3.76470E-01  2.57211E-03
  2.87161E+00  3.72177E-01  6.28413E-03
  2.92070E+00  3.65326E-01  8.81798E-03
  2.96979E+00  3.54661E-01  9.97431E-03
  3.01887E+00  3.39664E-01  9.76728E-03
  3.06796E+00  3.21636E-01  8.47005E-03
  3.11705E+00  3.03753E-01  6.77065E-03
  3.16614E+00  2.89596E-01  5.67937E-03
  3.21522E+00  2.81141E-01  6.06663E-03
  3.26431E+00  2.77909E-01  8.17215E-03
  3.31340E+00  2.77851E-01  1.15381E-02
  3.36249E+00  2.78872E-01  1.53896E-02
  3.41157E+00  2.79714E-01  1.90911E-02
  3.46066E+00  2.79963E-01  2.23698E-02
  3.50975E+00  2.79598E-01  2.52492E-02
  3.55884E+00  2.78521E-01  2.78244E-02
  3.60792E+00  2.76385E-01  3.00785E-02
  3.65701E+00  2.72796E-01  3.18824E-02
  3.70610E+00  2.67744E-01  3.31357E-02
  3.75518E+00  2.61878E-01  3.38544E-02
  3.80427E+00  2.56342E-01  3.40898E-02
  3.85336E+00  2.52289E-01  3.38131E-02
  3.90245E+00  2.50402E-01  3.29414E-02
  3.95153E+00  2.50701E-01  3.14272E-02
  4.00062E+00  2.52688E-01  2.92874E-02
  4.04971E+00  2.55742E-01  2.66732E-02
  4.09880E+00  2.59298E-01  2.39756E-02
  4.14788E+00  2.62351E-01  2.16422E-02
  4.19697E+00  2.62660E-01  1.96726E-02
  4.24606E+00  2.57306E-01  1.74713E-02
  4.29515E+00  2.45608E-01  1.46766E-02
  4.34423E+00  2.31952E-01  1.24021E-02
  4.39332E+00  2.24028E-01  1.30103E-02
  4.44241E+00  2.26907E-01  1.76714E-02
  4.49150E+00  2.39980E-01  2.46831E-02
  4.54058E+00  2.59481E-01  3.08185E-02
  4.58967E+00  2.81704E-01  3.36082E-02
  4.63876E+00  3.03951E-01  3.21083E-02
  4.68785E+00  3.24707E-01  2.64706E-02
  4.73693E+00  3.44247E-01  1.76947E-02
  4.78602E+00  3.64720E-01  7.87676E-03
  4.83511E+00  3.87945E-01  4.88220E-05
  4.88419E+00  4.12630E-01 -3.74403E-03
  4.93328E+00  4.35236E-01 -4.12155E-03
  4.98237E+00  4.53280E-01 -2.82482E-03
  5.03146E+00  4.65917E-01 -3.58644E-04
  5.08054E+00  4.71532E-01  3.46748E-03
  5.12963E+00  4.66972E-01  7.73330E-03
  5.17872E+00  4.51254E-01  1.11306E-02
  5.22781E+00  4.29418E-01  1.36987E-02
  5.27689E+00  4.10392E-01  1.58272E-02
  5.32598E+00  4.00920E-01  1.63843E-02
  5.37507E+00  4.00832E-01  1.39928E-02
  5.42416E+00  4.01010E-01  8.55032E-03
  5.47324E+00  3.88624E-01 -4.71858E-04
  5.52233E+00  3.61303E-01 -1.27835E-02
  5.57142E+00  3.32222E-01 -2.22016E-02
  5.62051E+00  3.12813E-01 -2.05812E-02
  5.66959E+00  2.99315E-01 -8.19136E-03
  5.71868E+00  2.83530E-01  7.83428E-03
  5.76777E+00  2.64693E-01  2.12158E-02
  5.81686E+00  2.47628E-01  2.94814E-02
  5.86594E+00  2.37053E-01  3.35440E-02
  5.91503E+00  2.34580E-01  3.57012E-02
  5.96412E+00  2.38753E-01  3.72146E-02
  6.01320E+00  2.46609E-01  3.74800E-02
  6.06229E+00  2.54736E-01  3.54184E-02
  6.11138E+00  2.59626E-01  3.11703E-02
  6.16047E+00  2.59055E-01  2.62973E-02
  6.20955E+00  2.54061E-01  2.27019E-02
  6.25864E+00  2.48261E-01  2.12696E-02
  6.30773E+00  2.44772E-01  2.13251E-02
  6.35682E+00  2.44814E-01  2.15287E-02
  6.40590E+00  2.48580E-01  2.12454E-02
  6.45499E+00  2.55760E-01  2.10373E-02
  6.50408E+00  2.65321E-01  2.17964E-02
  6.55317E+00  2.75981E-01  2.32777E-02
  6.60225E+00  2.87256E-01  2.38064E-02
  6.65134E+00  2.99808E-01  2.15542E-02
  6.70043E+00  3.14928E-01  1.58037E-02
  6.74952E+00  3.33779E-01  7.34408E-03
  6.79860E+00  3.56479E-01 -1.57854E-03
  6.84769E+00  3.80713E-01 -8.05204E-03
  6.89678E+00  4.00118E-01 -1.06842E-02
  6.94587E+00  4.06542E-01 -1.07704E-02
  6.99495E+00  3.97828E-01 -9.94858E-03
  7.04404E+00  3.81477E-01 -8.10461E-03
  7.09313E+00  3.68056E-01 -4.78940E-03
  7.14221E+00  3.63529E-01 -1.47422E-03
  7.19130E+00  3.68598E-01 -1.35340E-03
  7.24039E+00  3.80883E-01 -6.98472E-03
  7.28948E+00  3.96285E-01 -1.77285E-02
  7.33856E+00  4.13347E-01 -3.01496E-02
  7.38765E+00  4.36082E-01 -4.26337E-02
  7.43674E+00  4.65841E-01 -5.49082E-02
  7.48583E+00  4.92490E-01 -6.12736E-02
  7.53491E+00  5.01930E-01 -5.53358E-02
  7.58400E+00  4.93055E-01 -3.70994E-02
  7.63309E+00  4.74251E-01 -1.37647E-02
  7.68218E+00  4.48498E-01  2.54151E-03
  7.73126E+00  4.15714E-01  6.12223E-03
  7.78035E+00  3.77108E-01  7.15784E-04
  7.82944E+00  3.35295E-01 -7.28537E-03
  7.87853E+00  2.97227E-01 -1.28716E-02
  7.92761E+00  2.70720E-01 -1.33972E-02
  7.97670E+00  2.56938E-01 -9.42725E-03
  8.02579E+00  2.51054E-01 -3.60873E-03
  8.07487E+00  2.48294E-01  1.75686E-03
  8.12396E+00  2.46571E-01  5.69471E-03
  8.17305E+00  2.45604E-01  8.20871E-03
  8.22214E+00  2.45689E-01  9.72086E-03
  8.27122E+00  2.47088E-01  1.07006E-02
  8.32031E+00  2.49861E-01  1.14924E-02
  8.36940E+00  2.53914E-01  1.22850E-02
  8.41849E+00  2.59086E-01  1.31549E-02
  8.46757E+00  2.65213E-01  1.41190E-02
  8.51666E+00  2.72122E-01  1.51644E-02
  8.56575E+00  2.79632E-01  1.62777E-02
  8.61484E+00  2.87563E-01  1.74903E-02
  8.66392E+00  2.95776E-01  1.88624E-02
  8.71301E+00  3.04165E-01  2.02876E-02
  8.76210E+00  3.12600E-01  2.12065E-02
  8.81119E+00  3.20952E-01  2.06196E-02
  8.86027E+00  3.29338E-01  1.76293E-02
  8.90936E+00  3.38431E-01  1.20708E-02
  8.95845E+00  3.49334E-01  4.63161E-03
  9.00754E+00  3.62846E-01 -3.44816E-03
  9.05662E+00  3.78558E-01 -1.07923E-02
  9.10571E+00  3.94537E-01 -1.64923E-02
  9.15480E+00  4.08135E-01 -2.05663E-02
  9.20388E+00  4.17726E-01 -2.36516E-02
  9.25297E+00  4.24119E-01 -2.62307E-02
  9.30206E+00  4.30021E-01 -2.84514E-02
  9.35115E+00  4.37495E-01 -3.08301E-02
  9.40023E+00  4.46067E-01 -3.44675E-02
  9.44932E+00  4.54657E-01 -3.93636E-02
  9.49841E+00  4.65600E-01 -4.25256E-02
  9.54750E+00  4.83089E-01 -4.00184E-02
  9.59658E+00  5.05470E-01 -3.21245E-02
  9.64567E+00  5.25022E-01 -2.35159E-02
  9.69476E+00  5.37971E-01 -1.72415E-02
  9.74385E+00  5.47285E-01 -1.16200E-02
  9.79293E+00  5.53327E-01 -4.02648E-03
  9.84202E+00  5.48962E-01  4.36909E-03
  9.89111E+00  5.27531E-01  9.92339E-03
  9.94020E+00  4.90620E-01  1.06795E-02
  9.98928E+00  4.45513E-01  6.93418E-03
  1.00384E+01  4.00003E-01  2.39391E-05
  1.00875E+01  3.61071E-01 -6.62171E-03
  1.01365E+01  3.32934E-01 -7.38676E-03
  1.01856E+01  3.13599E-01  3.53825E-04
  1.02347E+01  2.96910E-01  1.21757E-02
  1.02838E+01  2.79595E-01  1.96016E-02
  1.03329E+01  2.64886E-01  1.60992E-02
  1.03820E+01  2.58924E-01  2.60204E-03
  1.04311E+01  2.63090E-01 -1.22977E-02
  1.04802E+01  2.71136E-01 -2.10259E-02
  1.05292E+01  2.75376E-01 -2.28517E-02
  1.05783E+01  2.73444E-01 -2.02251E-02
  1.06274E+01  2.67636E-01 -1.48321E-02
  1.06765E+01  2.60505E-01 -7.75319E-03
  1.07256E+01  2.53053E-01 -3.04995E-04
  1.07747E+01  2.45600E-01  6.24652E-03
  1.08238E+01  2.38594E-01  1.12473E-02
  1.08729E+01  2.32576E-01  1.47515E-02
  1.09219E+01  2.27898E-01  1.71913E-02
  1.09710E+01  2.24658E-01  1.89590E-02
  1.10201E+01  2.22850E-01  2.01765E-02
  1.10692E+01  2.22525E-01  2.07537E-02
  1.11183E+01  2.23813E-01  2.06210E-02
  1.11674E+01  2.26865E-01  1.98713E-02
  1.12165E+01  2.31854E-01  1.86567E-02
  1.12656E+01  2.39082E-01  1.70036E-02
  1.13146E+01  2.49020E-01  1.48393E-02
  1.13637E+01  2.61998E-01  1.22746E-02
  1.14128E+01  2.77591E-01  9.81463E-03
  1.14619E+01  2.94202E-01  8.14257E-03
  1.15110E+01  3.09413E-01  7.62200E-03
  1.15601E+01  3.20866E-01  8.05793E-03
  1.16092E+01  3.27016E-01  8.90581E-03
  1.16583E+01  3.27576E-01  9.67937E-03
  1.17073E+01  3.23702E-01  1.02737E-02
  1.17564E+01  3.17723E-01  1.09207E-02
  1.18055E+01  3.12307E-01  1.18270E-02
  1.18546E+01  3.09307E-01  1.29186E-02
  1.19037E+01  3.08995E-01  1.37838E-02
  1.19528E+01  3.10464E-01  1.38143E-02
  1.20019E+01  3.12722E-01  1.26738E-02
  1.20510E+01  3.15040E-01  1.05808E-02
  1.21000E+01  3.16494E-01  8.30079E-03
  1.21491E+01  3.15888E-01  7.24257E-03
  1.21982E+01  3.12309E-01  8.35687E-03
  1.22473E+01  3.05829E-01  1.05265E-02
  1.22964E+01  2.97808E-01  1.17965E-02
  1.23455E+01  2.90360E-01  1.16433E-02
  1.23946E+01  2.85631E-01  1.07832E-02
  1.24437E+01  2.85378E-01  9.88161E-03
  1.24927E+01  2.90006E-01  9.33972E-03
  1.25418E+01  1.46728E-01  9.17167E-03
