 x/h, U+, V+
  4.98237E+00  4.37467E-01  5.87797E-03
  5.03146E+00  3.93463E-01  3.94697E-03
  5.08054E+00  3.52975E-01  4.24139E-03
  5.12963E+00  3.23248E-01  5.92789E-03
  5.17872E+00  3.05604E-01  7.67023E-03
  5.22781E+00  2.97058E-01  8.33672E-03
  5.27689E+00  2.93779E-01  7.62268E-03
  5.32598E+00  2.92873E-01  5.97847E-03
  5.37507E+00  2.92668E-01  4.10441E-03
  5.42416E+00  2.92476E-01  2.55667E-03
  5.47324E+00  2.92204E-01  1.62760E-03
  5.52233E+00  2.91925E-01  1.37360E-03
  5.57142E+00  2.91629E-01  1.68578E-03
  5.62051E+00  2.91204E-01  2.38087E-03
  5.66959E+00  2.90567E-01  3.29318E-03
  5.71868E+00  2.89773E-01  4.33496E-03
  5.76777E+00  2.89053E-01  5.50932E-03
  5.81686E+00  2.88746E-01  6.88552E-03
  5.86594E+00  2.89211E-01  8.55703E-03
  5.91503E+00  2.90738E-01  1.05982E-02
  5.96412E+00  2.93494E-01  1.30264E-02
  6.01320E+00  2.97533E-01  1.57716E-02
  6.06229E+00  3.02823E-01  1.86604E-02
  6.11138E+00  3.09286E-01  2.14250E-02
  6.16047E+00  3.16806E-01  2.37435E-02
  6.20955E+00  3.25211E-01  2.53029E-02
  6.25864E+00  3.34236E-01  2.58657E-02
  6.30773E+00  3.43511E-01  2.53239E-02
  6.35682E+00  3.52597E-01  2.37226E-02
  6.40590E+00  3.61073E-01  2.12545E-02
  6.45499E+00  3.68647E-01  1.82384E-02
  6.50408E+00  3.75212E-01  1.50937E-02
  6.55317E+00  3.80820E-01  1.22954E-02
  6.60225E+00  3.85569E-01  1.02773E-02
  6.65134E+00  3.89476E-01  9.29467E-03
  6.70043E+00  3.92437E-01  9.31854E-03
  6.74952E+00  3.94291E-01  1.00421E-02
  6.79860E+00  3.94925E-01  1.10052E-02
  6.84769E+00  3.94351E-01  1.17650E-02
  6.89678E+00  3.92706E-01  1.20286E-02
  6.94587E+00  3.90211E-01  1.17017E-02
  6.99495E+00  3.87118E-01  1.08606E-02
  7.04404E+00  3.83662E-01  9.68155E-03
  7.09313E+00  3.80015E-01  8.36849E-03
  7.14221E+00  3.76252E-01  7.09994E-03
  7.19130E+00  3.72312E-01  6.00241E-03
  7.24039E+00  3.68011E-01  5.14586E-03
  7.28948E+00  3.63105E-01  4.55675E-03
  7.33856E+00  3.57426E-01  4.23904E-03
  7.38765E+00  3.51046E-01  4.18779E-03
  7.43674E+00  3.44351E-01  4.39268E-03
  7.48583E+00  3.37978E-01  4.85673E-03
  7.53491E+00  3.32604E-01  5.64658E-03
  7.58400E+00  3.28694E-01  6.92211E-03
  7.63309E+00  3.26359E-01  8.86036E-03
  7.68218E+00  3.25404E-01  1.14818E-02
  7.73126E+00  3.25488E-01  1.44891E-02
  7.78035E+00  3.26274E-01  1.71737E-02
  7.82944E+00  3.27535E-01  1.83992E-02
  7.87853E+00  3.29180E-01  1.68524E-02
  7.92761E+00  3.31146E-01  1.18226E-02
  7.97670E+00  3.33199E-01  4.12469E-03
  8.02579E+00  3.34966E-01 -3.94152E-03
  8.07487E+00  3.36193E-01 -9.94576E-03
  8.12396E+00  3.36870E-01 -1.27365E-02
  8.17305E+00  3.37122E-01 -1.26538E-02
  8.22214E+00  3.37091E-01 -1.07724E-02
  8.27122E+00  3.36893E-01 -8.11915E-03
  8.32031E+00  3.36542E-01 -5.33873E-03
  8.36940E+00  3.35879E-01 -2.71423E-03
  8.41849E+00  3.34582E-01 -3.18138E-04
  8.46757E+00  3.32322E-01  1.85560E-03
  8.51666E+00  3.29005E-01  3.82591E-03
  8.56575E+00  3.24957E-01  5.59903E-03
  8.61484E+00  3.20907E-01  7.15881E-03
  8.66392E+00  3.17749E-01  8.46514E-03
  8.71301E+00  3.16240E-01  9.46247E-03
  8.76210E+00  3.16805E-01  1.01077E-02
  8.81119E+00  3.19519E-01  1.03981E-02
  8.86027E+00  3.24188E-01  1.03740E-02
  8.90936E+00  3.30450E-01  1.01034E-02
  8.95845E+00  3.37873E-01  9.65852E-03
  9.00754E+00  3.46021E-01  9.08691E-03
  9.05662E+00  3.54534E-01  8.40766E-03
  9.10571E+00  3.63155E-01  7.64154E-03
  9.15480E+00  3.71732E-01  6.83881E-03
  9.20388E+00  3.80156E-01  6.08551E-03
  9.25297E+00  3.88289E-01  5.47647E-03
  9.30206E+00  3.95914E-01  5.04328E-03
  9.35115E+00  4.02763E-01  4.69107E-03
  9.40023E+00  4.08585E-01  4.21750E-03
  9.44932E+00  4.13214E-01  3.40460E-03
  9.49841E+00  4.16597E-01  2.12920E-03
  9.54750E+00  4.18807E-01  4.47906E-04
  9.59658E+00  4.20031E-01 -1.39872E-03
  9.64567E+00  4.20550E-01 -3.09518E-03
  9.69476E+00  4.20697E-01 -4.42079E-03
  9.74385E+00  4.20788E-01 -5.36327E-03
  9.79293E+00  4.21052E-01 -6.08332E-03
  9.84202E+00  4.21616E-01 -6.75251E-03
  9.89111E+00  4.22513E-01 -7.40253E-03
  9.94020E+00  4.23687E-01 -7.91441E-03
  9.98928E+00  4.25008E-01 -8.12694E-03
  1.00384E+01  4.26346E-01 -7.94192E-03
  1.00875E+01  4.27647E-01 -7.36601E-03
  1.01365E+01  4.28977E-01 -6.50261E-03
  1.01856E+01  4.30446E-01 -5.50286E-03
  1.02347E+01  4.32037E-01 -4.49764E-03
  1.02838E+01  4.33435E-01 -3.55703E-03
  1.03329E+01  4.34029E-01 -2.69697E-03
  1.03820E+01  4.33212E-01 -1.91535E-03
  1.04311E+01  4.30797E-01 -1.21918E-03
  1.04802E+01  4.27214E-01 -6.21945E-04
  1.05292E+01  4.23250E-01 -1.45251E-04
  1.05783E+01  4.19519E-01  1.52416E-04
  1.06274E+01  4.16120E-01  1.72840E-04
  1.06765E+01  4.12738E-01 -1.62418E-04
  1.07256E+01  4.09013E-01 -8.43230E-04
  1.07747E+01  4.04832E-01 -1.75291E-03
  1.08238E+01  4.00357E-01 -2.70057E-03
  1.08729E+01  3.95875E-01 -3.49673E-03
  1.09219E+01  3.91662E-01 -4.06435E-03
  1.09710E+01  3.88009E-01 -4.45470E-03
  1.10201E+01  3.85406E-01 -4.63300E-03
  1.10692E+01  3.84519E-01 -4.28045E-03
  1.11183E+01  3.85715E-01 -3.01428E-03
  1.11674E+01  3.88483E-01 -8.47891E-04
  1.12165E+01  3.91153E-01  1.66730E-03
  1.12656E+01  3.90912E-01  3.69894E-03
  1.13146E+01  3.84534E-01  4.54111E-03
  1.13637E+01  3.70481E-01  4.17059E-03
  1.14128E+01  3.51100E-01  3.66497E-03
  1.14619E+01  3.32016E-01  4.58744E-03
  1.15110E+01  3.18594E-01  7.48709E-03
  1.15601E+01  3.13203E-01  1.12992E-02
  1.16092E+01  3.15368E-01  1.43000E-02
  1.16583E+01  3.23063E-01  1.52724E-02
  1.17073E+01  3.33322E-01  1.39556E-02
  1.17564E+01  3.42207E-01  1.09673E-02
  1.18055E+01  3.45008E-01  7.49887E-03
  1.18546E+01  3.37747E-01  4.93702E-03
  1.19037E+01  3.19889E-01  4.53168E-03
  1.19528E+01  2.95567E-01  6.94765E-03
  1.20019E+01  2.71516E-01  1.19589E-02
  1.20510E+01  2.53730E-01  1.86635E-02
  1.21000E+01  2.45653E-01  2.57310E-02
  1.21491E+01  2.48518E-01  3.18515E-02
  1.21982E+01  2.62334E-01  3.62616E-02
  1.22473E+01  2.86014E-01  3.88856E-02
  1.22964E+01  3.16831E-01  4.01777E-02
  1.23455E+01  3.50482E-01  4.06643E-02
  1.23946E+01  3.82232E-01  4.05833E-02
  1.24437E+01  4.08128E-01  3.97058E-02
  1.24927E+01  4.26063E-01  3.70627E-02
  1.25418E+01  2.16465E-01  3.12775E-02
