 x/h, U+, V+
  7.58400E+00  5.03958E-01  1.16226E-02
  7.63309E+00  5.00553E-01  1.40175E-02
  7.68218E+00  4.96414E-01  1.55549E-02
  7.73126E+00  4.91863E-01  1.62653E-02
  7.78035E+00  4.86477E-01  1.61433E-02
  7.82944E+00  4.79441E-01  1.52778E-02
  7.87853E+00  4.70045E-01  1.38288E-02
  7.92761E+00  4.58078E-01  1.18795E-02
  7.97670E+00  4.44194E-01  9.47325E-03
  8.02579E+00  4.30061E-01  6.81368E-03
  8.07487E+00  4.17938E-01  4.30934E-03
  8.12396E+00  4.09783E-01  2.35999E-03
  8.17305E+00  4.06533E-01  1.11631E-03
  8.22214E+00  4.07962E-01  5.16003E-04
  8.27122E+00  4.13015E-01  5.74421E-04
  8.32031E+00  4.20187E-01  1.47476E-03
  8.36940E+00  4.27888E-01  3.24285E-03
  8.41849E+00  4.34892E-01  5.46963E-03
  8.46757E+00  4.40774E-01  7.47707E-03
  8.51666E+00  4.45996E-01  8.66808E-03
  8.56575E+00  4.51528E-01  8.69693E-03
  8.61484E+00  4.58285E-01  7.42989E-03
  8.66392E+00  4.66755E-01  4.86970E-03
  8.71301E+00  4.76937E-01  1.16502E-03
  8.76210E+00  4.88484E-01 -3.35266E-03
  8.81119E+00  5.00967E-01 -8.09365E-03
  8.86027E+00  5.14052E-01 -1.21614E-02
  8.90936E+00  5.27338E-01 -1.47413E-02
  8.95845E+00  5.40013E-01 -1.59443E-02
  9.00754E+00  5.51005E-01 -1.69669E-02
  9.05662E+00  5.59675E-01 -1.87228E-02
  9.10571E+00  5.65897E-01 -2.03106E-02
  9.15480E+00  5.69475E-01 -1.97748E-02
  9.20388E+00  5.70373E-01 -1.67201E-02
  9.25297E+00  5.69630E-01 -1.28199E-02
  9.30206E+00  5.69314E-01 -9.55142E-03
  9.35115E+00  5.71229E-01 -7.06212E-03
  9.40023E+00  5.75572E-01 -5.42027E-03
  9.44932E+00  5.81264E-01 -5.24690E-03
  9.49841E+00  5.87791E-01 -6.47562E-03
  9.54750E+00  5.95374E-01 -7.78526E-03
  9.59658E+00  6.02707E-01 -7.97833E-03
  9.64567E+00  6.07043E-01 -7.27065E-03
  9.69476E+00  6.08465E-01 -7.05842E-03
  9.74385E+00  6.11216E-01 -8.29280E-03
  9.79293E+00  6.17164E-01 -9.52834E-03
  9.84202E+00  6.20959E-01 -8.70989E-03
  9.89111E+00  6.18088E-01 -7.53566E-03
  9.94020E+00  6.13462E-01 -9.45381E-03
  9.98928E+00  6.13187E-01 -1.32759E-02
  1.00384E+01  6.13091E-01 -1.39510E-02
  1.00875E+01  6.05173E-01 -1.04468E-02
  1.01365E+01  5.90329E-01 -8.13826E-03
  1.01856E+01  5.75821E-01 -1.11446E-02
  1.02347E+01  5.66140E-01 -1.44284E-02
  1.02838E+01  5.63095E-01 -9.84546E-03
  1.03329E+01  5.65124E-01 -2.03521E-03
  1.03820E+01  5.64986E-01 -5.29605E-03
  1.04311E+01  5.65670E-01 -1.91389E-02
  1.04802E+01  5.86508E-01 -1.98984E-02
  1.05292E+01  6.15669E-01  2.81668E-04
  1.05783E+01  6.05520E-01  1.68632E-02
  1.06274E+01  5.43925E-01  1.88853E-02
  1.06765E+01  4.65585E-01  1.66654E-02
  1.07256E+01  4.04344E-01  1.82017E-02
  1.07747E+01  3.71943E-01  2.19644E-02
  1.08238E+01  3.65078E-01  2.40044E-02
  1.08729E+01  3.74829E-01  2.25197E-02
  1.09219E+01  3.91048E-01  1.72492E-02
  1.09710E+01  4.05652E-01  8.64824E-03
  1.10201E+01  4.19149E-01 -1.30139E-03
  1.10692E+01  4.42900E-01 -8.21820E-03
  1.11183E+01  4.76321E-01 -9.85501E-03
  1.11674E+01  4.88284E-01 -1.03514E-02
  1.12165E+01  4.55048E-01 -1.21223E-02
  1.12656E+01  3.96156E-01 -1.16071E-02
  1.13146E+01  3.45523E-01 -5.73820E-03
  1.13637E+01  3.15927E-01  7.29076E-03
  1.14128E+01  3.02244E-01  2.57086E-02
  1.14619E+01  2.97494E-01  4.31760E-02
  1.15110E+01  2.98716E-01  5.44538E-02
  1.15601E+01  3.05044E-01  5.68222E-02
  1.16092E+01  3.15821E-01  4.92258E-02
  1.16583E+01  3.32079E-01  3.37315E-02
  1.17073E+01  3.57512E-01  1.77309E-02
  1.17564E+01  3.92209E-01  9.45169E-03
  1.18055E+01  4.26703E-01  9.37930E-03
  1.18546E+01  4.48407E-01  1.19853E-02
  1.19037E+01  4.52535E-01  1.40193E-02
  1.19528E+01  4.44873E-01  1.56331E-02
  1.20019E+01  4.36091E-01  1.63329E-02
  1.20510E+01  4.34024E-01  1.42124E-02
  1.21000E+01  4.40551E-01  8.26827E-03
  1.21491E+01  4.53777E-01 -9.71039E-04
  1.21982E+01  4.71075E-01 -1.24115E-02
  1.22473E+01  4.90031E-01 -2.45873E-02
  1.22964E+01  5.08357E-01 -3.50802E-02
  1.23455E+01  5.24593E-01 -4.07584E-02
  1.23946E+01  5.38493E-01 -3.97430E-02
  1.24437E+01  5.49818E-01 -3.34084E-02
  1.24927E+01  5.57797E-01 -2.56746E-02
  1.25418E+01  2.80422E-01 -2.04422E-02
