 x/h, U+, V+
  6.50408E+00  5.27479E-01  1.29609E-02
  6.55317E+00  5.15748E-01  8.33593E-03
  6.60225E+00  4.99495E-01  4.64513E-03
  6.65134E+00  4.75774E-01  2.84565E-03
  6.70043E+00  4.42702E-01  3.19128E-03
  6.74952E+00  4.04637E-01  5.33914E-03
  6.79860E+00  3.70174E-01  8.48712E-03
  6.84769E+00  3.45468E-01  1.16174E-02
  6.89678E+00  3.31196E-01  1.38649E-02
  6.94587E+00  3.24717E-01  1.49076E-02
  6.99495E+00  3.23056E-01  1.50251E-02
  7.04404E+00  3.24126E-01  1.47461E-02
  7.09313E+00  3.26718E-01  1.44572E-02
  7.14221E+00  3.30193E-01  1.42705E-02
  7.19130E+00  3.34235E-01  1.41087E-02
  7.24039E+00  3.38764E-01  1.38293E-02
  7.28948E+00  3.44001E-01  1.32975E-02
  7.33856E+00  3.50434E-01  1.24308E-02
  7.38765E+00  3.58508E-01  1.12209E-02
  7.43674E+00  3.68276E-01  9.70687E-03
  7.48583E+00  3.79452E-01  7.95707E-03
  7.53491E+00  3.91727E-01  6.11148E-03
  7.58400E+00  4.04794E-01  4.45744E-03
  7.63309E+00  4.17978E-01  3.41133E-03
  7.68218E+00  4.30374E-01  3.23410E-03
  7.73126E+00  4.41890E-01  3.77737E-03
  7.78035E+00  4.53606E-01  4.72705E-03
  7.82944E+00  4.66267E-01  5.91551E-03
  7.87853E+00  4.78857E-01  7.03852E-03
  7.92761E+00  4.89476E-01  7.36105E-03
  7.97670E+00  4.97367E-01  6.41446E-03
  8.02579E+00  5.03424E-01  4.86667E-03
  8.07487E+00  5.08476E-01  3.70542E-03
  8.12396E+00  5.11233E-01  2.23154E-03
  8.17305E+00  5.09147E-01 -2.05390E-03
  8.22214E+00  5.03095E-01 -1.04980E-02
  8.27122E+00  5.00436E-01 -2.05152E-02
  8.32031E+00  5.08837E-01 -2.73758E-02
  8.36940E+00  5.26166E-01 -2.94976E-02
  8.41849E+00  5.43135E-01 -2.94658E-02
  8.46757E+00  5.57862E-01 -2.82438E-02
  8.51666E+00  5.77579E-01 -2.22099E-02
  8.56575E+00  5.98299E-01 -1.01666E-02
  8.61484E+00  5.98081E-01  2.21731E-03
  8.66392E+00  5.62600E-01  9.68934E-03
  8.71301E+00  5.01680E-01  1.21576E-02
  8.76210E+00  4.35601E-01  1.18247E-02
  8.81119E+00  3.78357E-01  1.07717E-02
  8.86027E+00  3.34821E-01  1.08627E-02
  8.90936E+00  3.04790E-01  1.31924E-02
  8.95845E+00  2.85966E-01  1.74451E-02
  9.00754E+00  2.75305E-01  2.25314E-02
  9.05662E+00  2.69956E-01  2.76776E-02
  9.10571E+00  2.68025E-01  3.25025E-02
  9.15480E+00  2.69301E-01  3.61288E-02
  9.20388E+00  2.74937E-01  3.72997E-02
  9.25297E+00  2.84686E-01  3.56436E-02
  9.30206E+00  2.94354E-01  3.13711E-02
  9.35115E+00  2.97766E-01  2.42880E-02
  9.40023E+00  2.91471E-01  1.47293E-02
  9.44932E+00  2.76849E-01  4.55115E-03
  9.49841E+00  2.58401E-01 -3.80607E-03
  9.54750E+00  2.40888E-01 -9.02666E-03
  9.59658E+00  2.28192E-01 -1.07968E-02
  9.64567E+00  2.23821E-01 -8.39482E-03
  9.69476E+00  2.30341E-01 -1.82561E-03
  9.74385E+00  2.47991E-01  6.55127E-03
  9.79293E+00  2.75116E-01  1.46616E-02
  9.84202E+00  3.08930E-01  2.31581E-02
  9.89111E+00  3.45395E-01  3.27515E-02
  9.94020E+00  3.80458E-01  4.14550E-02
  9.98928E+00  4.11939E-01  4.61658E-02
  1.00384E+01  4.39372E-01  4.52952E-02
  1.00875E+01  4.62747E-01  4.01440E-02
  1.01365E+01  4.82714E-01  3.45573E-02
  1.01856E+01  5.01448E-01  3.15432E-02
  1.02347E+01  5.20410E-01  2.97038E-02
  1.02838E+01  5.37229E-01  2.62019E-02
  1.03329E+01  5.48925E-01  2.21408E-02
  1.03820E+01  5.56759E-01  2.00631E-02
  1.04311E+01  5.64863E-01  1.70627E-02
  1.04802E+01  5.81427E-01  8.04622E-03
  1.05292E+01  6.13276E-01 -1.50269E-03
  1.05783E+01  6.40207E-01 -2.05555E-03
  1.06274E+01  6.30389E-01  2.41939E-03
  1.06765E+01  5.94114E-01  4.01420E-03
  1.07256E+01  5.67322E-01 -2.76156E-03
  1.07747E+01  5.56732E-01 -8.82933E-03
  1.08238E+01  5.46083E-01 -6.34813E-03
  1.08729E+01  5.35685E-01 -1.45245E-02
  1.09219E+01  5.47478E-01 -4.23391E-02
  1.09710E+01  5.85038E-01 -6.02689E-02
  1.10201E+01  6.08063E-01 -4.78430E-02
  1.10692E+01  5.84997E-01 -1.75496E-02
  1.11183E+01  5.41929E-01  5.59294E-03
  1.11674E+01  5.18901E-01  2.16397E-03
  1.12165E+01  5.17980E-01 -2.17792E-02
  1.12656E+01  5.20732E-01 -4.12667E-02
  1.13146E+01  5.23619E-01 -4.01575E-02
  1.13637E+01  5.32074E-01 -2.49852E-02
  1.14128E+01  5.43250E-01 -1.19398E-02
  1.14619E+01  5.50367E-01 -9.49014E-03
  1.15110E+01  5.50836E-01 -1.65794E-02
  1.15601E+01  5.47095E-01 -2.67973E-02
  1.16092E+01  5.44951E-01 -3.27472E-02
  1.16583E+01  5.50402E-01 -3.03323E-02
  1.17073E+01  5.65035E-01 -2.06938E-02
  1.17564E+01  5.83808E-01 -8.76419E-03
  1.18055E+01  5.98814E-01  5.69462E-04
  1.18546E+01  6.05253E-01  5.27693E-03
  1.19037E+01  6.03025E-01  6.07597E-03
  1.19528E+01  5.93912E-01  4.82292E-03
  1.20019E+01  5.78827E-01  3.11694E-03
  1.20510E+01  5.57945E-01  1.73983E-03
  1.21000E+01  5.32533E-01  8.15697E-04
  1.21491E+01  5.05608E-01  2.25825E-04
  1.21982E+01  4.80693E-01 -1.04186E-04
  1.22473E+01  4.60276E-01 -1.49028E-04
  1.22964E+01  4.45188E-01  9.07180E-05
  1.23455E+01  4.34815E-01  4.27989E-04
  1.23946E+01  4.27745E-01  4.95665E-04
  1.24437E+01  4.22482E-01 -1.36936E-05
  1.24927E+01  4.17857E-01 -1.06218E-03
  1.25418E+01  2.07791E-01 -2.21873E-03
