 x/h, U+, V+
  2.45437E-02  4.57959E-01  2.93182E-02
  7.36311E-02  4.79955E-01  2.42577E-02
  1.22718E-01  4.95931E-01  1.92513E-02
  1.71806E-01  5.07101E-01  1.54628E-02
  2.20893E-01  5.15168E-01  1.38522E-02
  2.69981E-01  5.21552E-01  1.47082E-02
  3.19068E-01  5.26834E-01  1.68440E-02
  3.68155E-01  5.31192E-01  1.82845E-02
  4.17243E-01  5.35393E-01  1.85003E-02
  4.66330E-01  5.40844E-01  1.92500E-02
  5.15418E-01  5.48046E-01  2.22439E-02
  5.64505E-01  5.55261E-01  2.64761E-02
  6.13592E-01  5.59634E-01  2.93367E-02
  6.62680E-01  5.59970E-01  2.98476E-02
  7.11767E-01  5.57827E-01  2.89914E-02
  7.60854E-01  5.54717E-01  2.77333E-02
  8.09942E-01  5.47859E-01  2.65030E-02
  8.59029E-01  5.31024E-01  2.56907E-02
  9.08117E-01  5.01634E-01  2.52734E-02
  9.57204E-01  4.64910E-01  2.46709E-02
  1.00629E+00  4.29447E-01  2.34593E-02
  1.05538E+00  4.00865E-01  2.18664E-02
  1.10447E+00  3.80371E-01  2.05728E-02
  1.15355E+00  3.66894E-01  2.00320E-02
  1.20264E+00  3.59022E-01  1.99441E-02
  1.25173E+00  3.55616E-01  1.94916E-02
  1.30082E+00  3.55676E-01  1.80623E-02
  1.34990E+00  3.58112E-01  1.56518E-02
  1.39899E+00  3.61789E-01  1.26839E-02
  1.44808E+00  3.65884E-01  9.64902E-03
  1.49717E+00  3.70257E-01  6.95961E-03
  1.54625E+00  3.75522E-01  4.96328E-03
  1.59534E+00  3.82678E-01  3.83906E-03
  1.64443E+00  3.92564E-01  3.45855E-03
  1.69351E+00  4.05469E-01  3.46429E-03
  1.74260E+00  4.21002E-01  3.38707E-03
  1.79169E+00  4.38104E-01  2.72314E-03
  1.84078E+00  4.55253E-01  1.39680E-03
  1.88986E+00  4.70916E-01  9.75305E-05
  1.93895E+00  4.83898E-01 -4.58009E-04
  1.98804E+00  4.93369E-01 -2.60111E-04
  2.03713E+00  4.99044E-01  2.72424E-04
  2.08621E+00  5.01569E-01  5.41982E-04
  2.13530E+00  5.02184E-01 -1.41392E-04
  2.18439E+00  5.01630E-01 -2.06167E-03
  2.23348E+00  4.99491E-01 -5.10961E-03
  2.28256E+00  4.94520E-01 -9.31912E-03
  2.33165E+00  4.85724E-01 -1.43177E-02
  2.38074E+00  4.73664E-01 -1.85107E-02
  2.42983E+00  4.60638E-01 -2.01384E-02
  2.47891E+00  4.49338E-01 -1.84252E-02
  2.52800E+00  4.41402E-01 -1.27004E-02
  2.57709E+00  4.36511E-01 -2.88172E-03
  2.62618E+00  4.32634E-01  8.01083E-03
  2.67526E+00  4.28368E-01  1.52281E-02
  2.72435E+00  4.24676E-01  1.70082E-02
  2.77344E+00  4.23088E-01  1.59524E-02
  2.82252E+00  4.23205E-01  1.57434E-02
  2.87161E+00  4.23906E-01  1.74074E-02
  2.92070E+00  4.26027E-01  1.88825E-02
  2.96979E+00  4.31388E-01  1.69923E-02
  3.01887E+00  4.39465E-01  1.03810E-02
  3.06796E+00  4.48049E-01  2.50024E-03
  3.11705E+00  4.57720E-01 -1.14642E-03
  3.16614E+00  4.71390E-01 -4.86519E-04
  3.21522E+00  4.87316E-01 -1.04088E-03
  3.26431E+00  4.99164E-01 -5.27876E-03
  3.31340E+00  5.06665E-01 -7.94577E-03
  3.36249E+00  5.16074E-01 -4.17141E-03
