 x/h, U+, V+
  2.45437E-02  4.43935E-01  5.14685E-02
  7.36311E-02  4.45622E-01  4.10029E-02
  1.22718E-01  4.50215E-01  2.34023E-02
  1.71806E-01  4.52260E-01  5.84972E-03
  2.20893E-01  4.46533E-01 -6.18904E-03
  2.69981E-01  4.34555E-01 -1.21240E-02
  3.19068E-01  4.23653E-01 -1.32386E-02
  3.68155E-01  4.19740E-01 -1.05445E-02
  4.17243E-01  4.22679E-01 -5.46037E-03
  4.66330E-01  4.28265E-01 -1.09246E-04
  5.15418E-01  4.32371E-01  3.72543E-03
  5.64505E-01  4.32690E-01  5.42063E-03
  6.13592E-01  4.28413E-01  5.29473E-03
  6.62680E-01  4.19784E-01  3.97411E-03
  7.11767E-01  4.08057E-01  2.14120E-03
  7.60854E-01  3.95279E-01  5.72823E-04
  8.09942E-01  3.83597E-01 -4.84721E-05
  8.59029E-01  3.74461E-01  5.04609E-04
  9.08117E-01  3.68298E-01  1.92644E-03
  9.57204E-01  3.64752E-01  3.65520E-03
  1.00629E+00  3.63139E-01  5.19980E-03
  1.05538E+00  3.62765E-01  6.30027E-03
  1.10447E+00  3.63050E-01  6.91507E-03
  1.15355E+00  3.63512E-01  7.11132E-03
  1.20264E+00  3.63725E-01  6.94117E-03
  1.25173E+00  3.63271E-01  6.38939E-03
  1.30082E+00  3.61684E-01  5.42814E-03
  1.34990E+00  3.58432E-01  4.11676E-03
  1.39899E+00  3.53120E-01  2.64923E-03
  1.44808E+00  3.45952E-01  1.30995E-03
  1.49717E+00  3.38089E-01  3.58037E-04
  1.54625E+00  3.31397E-01 -1.02554E-04
  1.59534E+00  3.27708E-01 -1.57306E-04
  1.64443E+00  3.28155E-01  6.23288E-05
  1.69351E+00  3.32971E-01  6.01365E-04
  1.74260E+00  3.41604E-01  1.74329E-03
  1.79169E+00  3.52979E-01  3.79018E-03
  1.84078E+00  3.65819E-01  6.73689E-03
  1.88986E+00  3.78941E-01  1.01694E-02
  1.93895E+00  3.91405E-01  1.34873E-02
  1.98804E+00  4.02592E-01  1.61731E-02
  2.03713E+00  4.12294E-01  1.78817E-02
  2.08621E+00  4.20712E-01  1.85300E-02
  2.13530E+00  4.28216E-01  1.84718E-02
  2.18439E+00  4.34959E-01  1.83569E-02
  2.23348E+00  4.40626E-01  1.86477E-02
  2.28256E+00  4.44516E-01  1.95330E-02
  2.33165E+00  4.45928E-01  2.12498E-02
  2.38074E+00  4.44525E-01  2.38201E-02
  2.42983E+00  4.40365E-01  2.63483E-02
  2.47891E+00  4.33755E-01  2.72993E-02
  2.52800E+00  4.25308E-01  2.57461E-02
  2.57709E+00  4.16196E-01  2.19917E-02
  2.62618E+00  4.08138E-01  1.71055E-02
  2.67526E+00  4.02819E-01  1.23924E-02
  2.72435E+00  4.01094E-01  9.31820E-03
  2.77344E+00  4.02478E-01  9.23596E-03
  2.82252E+00  4.05077E-01  1.24752E-02
  2.87161E+00  4.05887E-01  1.76632E-02
  2.92070E+00  4.01746E-01  2.23698E-02
  2.96979E+00  3.90996E-01  2.46966E-02
  3.01887E+00  3.74518E-01  2.43095E-02
  3.06796E+00  3.54735E-01  2.20919E-02
  3.11705E+00  3.33810E-01  1.90818E-02
  3.16614E+00  3.13115E-01  1.58677E-02
  3.21522E+00  2.93754E-01  1.27503E-02
  3.26431E+00  2.76753E-01  1.01030E-02
  3.31340E+00  2.62679E-01  8.39389E-03
  3.36249E+00  2.51441E-01  7.88845E-03
  3.41157E+00  2.42662E-01  8.44062E-03
  3.46066E+00  2.36223E-01  9.60591E-03
  3.50975E+00  2.32410E-01  1.09412E-02
