 x/h, U+, V+
  2.45437E-02  4.86160E-01  2.38857E-03
  7.36311E-02  4.37726E-01  6.93512E-03
  1.22718E-01  4.18089E-01  1.36353E-02
  1.71806E-01  4.17733E-01  2.11339E-02
  2.20893E-01  4.23695E-01  2.60000E-02
  2.69981E-01  4.30645E-01  2.44103E-02
  3.19068E-01  4.40005E-01  1.53979E-02
  3.68155E-01  4.54422E-01  2.72788E-03
  4.17243E-01  4.73140E-01 -8.28472E-03
  4.66330E-01  4.91688E-01 -1.49388E-02
  5.15418E-01  5.04860E-01 -1.75439E-02
  5.64505E-01  5.09491E-01 -1.78025E-02
  6.13592E-01  5.05989E-01 -1.72334E-02
  6.62680E-01  4.97981E-01 -1.61351E-02
  7.11767E-01  4.88674E-01 -1.40942E-02
  7.60854E-01  4.76999E-01 -1.15186E-02
  8.09942E-01  4.59066E-01 -9.82789E-03
  8.59029E-01  4.33420E-01 -9.89077E-03
  9.08117E-01  4.03421E-01 -1.06747E-02
  9.57204E-01  3.74467E-01 -9.71565E-03
  1.00629E+00  3.49418E-01 -5.58451E-03
  1.05538E+00  3.26660E-01 -4.25650E-05
  1.10447E+00  3.02224E-01  3.15357E-03
  1.15355E+00  2.74329E-01  2.07067E-03
  1.20264E+00  2.47296E-01 -3.61455E-04
  1.25173E+00  2.28659E-01  1.64149E-03
  1.30082E+00  2.20997E-01  9.81249E-03
  1.34990E+00  2.21365E-01  2.00969E-02
  1.39899E+00  2.27314E-01  2.77292E-02
  1.44808E+00  2.38575E-01  2.98628E-02
  1.49717E+00  2.54914E-01  2.51222E-02
  1.54625E+00  2.74044E-01  1.44397E-02
  1.59534E+00  2.91905E-01  1.95223E-03
  1.64443E+00  3.06583E-01 -6.53853E-03
  1.69351E+00  3.19208E-01 -6.95871E-03
  1.74260E+00  3.28830E-01 -4.41111E-04
  1.79169E+00  3.31624E-01  8.39096E-03
  1.84078E+00  3.25822E-01  1.57746E-02
  1.88986E+00  3.13534E-01  2.04226E-02
  1.93895E+00  2.98571E-01  2.27404E-02
  1.98804E+00  2.84128E-01  2.31726E-02
  2.03713E+00  2.72171E-01  2.16357E-02
  2.08621E+00  2.63935E-01  1.81849E-02
  2.13530E+00  2.60289E-01  1.36024E-02
  2.18439E+00  2.61568E-01  9.07311E-03
  2.23348E+00  2.67603E-01  5.36623E-03
  2.28256E+00  2.78257E-01  2.71159E-03
  2.33165E+00  2.93568E-01  1.43086E-03
  2.38074E+00  3.13107E-01  1.94769E-03
  2.42983E+00  3.35431E-01  3.99812E-03
  2.47891E+00  3.58322E-01  6.23781E-03
  2.52800E+00  3.79534E-01  6.68902E-03
  2.57709E+00  3.97504E-01  3.68790E-03
  2.62618E+00  4.11657E-01 -3.08060E-03
  2.67526E+00  4.22205E-01 -1.20975E-02
  2.72435E+00  4.29806E-01 -2.07296E-02
  2.77344E+00  4.35509E-01 -2.68285E-02
  2.82252E+00  4.40878E-01 -2.98357E-02
  2.87161E+00  4.47875E-01 -3.05653E-02
  2.92070E+00  4.58389E-01 -3.00177E-02
  2.96979E+00  4.72831E-01 -2.81581E-02
  3.01887E+00  4.88129E-01 -2.39546E-02
  3.06796E+00  4.98716E-01 -1.68609E-02
  3.11705E+00  5.00666E-01 -7.92254E-03
  3.16614E+00  4.92885E-01  5.05578E-04
  3.21522E+00  4.75336E-01  5.99073E-03
  3.26431E+00  4.49976E-01  7.80331E-03
  3.31340E+00  4.22348E-01  7.50227E-03
  3.36249E+00  3.98910E-01  7.26524E-03
  3.41157E+00  3.82771E-01  8.06214E-03
  3.46066E+00  3.72605E-01  9.50175E-03
  3.50975E+00  3.64440E-01  1.07022E-02
  3.55884E+00  3.54081E-01  1.10918E-02
  3.60792E+00  3.39708E-01  1.09133E-02
  3.65701E+00  3.23889E-01  1.14821E-02
  3.70610E+00  3.12494E-01  1.46933E-02
  3.75518E+00  3.10396E-01  2.13795E-02
  3.80427E+00  3.18329E-01  3.01648E-02
  3.85336E+00  3.33719E-01  3.85869E-02
  3.90245E+00  3.53344E-01  4.47786E-02
  3.95153E+00  3.75017E-01  4.76367E-02
  4.00062E+00  3.97209E-01  4.66671E-02
  4.04971E+00  4.17299E-01  4.27173E-02
  4.09880E+00  4.31815E-01  3.78565E-02
  4.14788E+00  4.39876E-01  3.33347E-02
  4.19697E+00  4.44911E-01  2.87544E-02
  4.24606E+00  4.50864E-01  2.45835E-02
  4.29515E+00  4.57460E-01  2.09919E-02
  4.34423E+00  4.61009E-01  1.20833E-02
  4.39332E+00  4.60112E-01 -9.22286E-03
  4.44241E+00  4.62330E-01 -3.73669E-02
  4.49150E+00  4.82695E-01 -5.42240E-02
  4.54058E+00  5.22181E-01 -4.67755E-02
  4.58967E+00  5.55855E-01 -2.19362E-02
  4.63876E+00  5.60463E-01  1.78377E-03
  4.68785E+00  5.40209E-01  9.66530E-03
  4.73693E+00  5.20769E-01 -1.71852E-03
  4.78602E+00  5.27229E-01 -1.89361E-02
  4.83511E+00  5.58917E-01 -2.16256E-02
  4.88419E+00  5.88486E-01 -7.86331E-03
  4.93328E+00  5.95285E-01  7.61690E-03
  4.98237E+00  5.84111E-01  1.45417E-02
  5.03146E+00  5.69241E-01  1.20827E-02
  5.08054E+00  5.58069E-01  5.28405E-03
  5.12963E+00  5.49439E-01  9.46531E-04
  5.17872E+00  5.39659E-01  1.96700E-03
  5.22781E+00  5.28372E-01  6.21493E-03
  5.27689E+00  5.16503E-01  1.09719E-02
  5.32598E+00  4.98693E-01  1.51380E-02
  5.37507E+00  4.65023E-01  1.78529E-02
  5.42416E+00  4.14853E-01  1.91250E-02
  5.47324E+00  3.62681E-01  2.14676E-02
  5.52233E+00  3.24745E-01  2.71498E-02
  5.57142E+00  3.05694E-01  3.48658E-02
  5.62051E+00  3.01478E-01  4.15632E-02
  5.66959E+00  3.07660E-01  4.55478E-02
  5.71868E+00  3.21676E-01  4.67994E-02
  5.76777E+00  3.41357E-01  4.58109E-02
  5.81686E+00  3.64063E-01  4.28395E-02
  5.86594E+00  3.87162E-01  3.78154E-02
  5.91503E+00  4.08995E-01  3.04983E-02
  5.96412E+00  4.29421E-01  2.08320E-02
  6.01320E+00  4.49566E-01  9.56097E-03
  6.06229E+00  4.70774E-01 -1.38915E-03
  6.11138E+00  4.92914E-01 -9.63738E-03
  6.16047E+00  5.13354E-01 -1.38925E-02
  6.20955E+00  5.28351E-01 -1.45592E-02
  6.25864E+00  5.35601E-01 -1.29521E-02
  6.30773E+00  5.34588E-01 -1.04849E-02
  6.35682E+00  5.24705E-01 -8.16032E-03
  6.40590E+00  5.05167E-01 -6.24306E-03
  6.45499E+00  4.78087E-01 -4.52404E-03
  6.50408E+00  4.49805E-01 -2.76295E-03
  6.55317E+00  4.27307E-01 -9.23170E-04
  6.60225E+00  4.13979E-01  8.01841E-04
  6.65134E+00  4.09027E-01  2.17687E-03
  6.70043E+00  4.09472E-01  3.09015E-03
  6.74952E+00  4.11993E-01  3.56199E-03
  6.79860E+00  4.13661E-01  3.70534E-03
  6.84769E+00  4.12049E-01  3.71356E-03
  6.89678E+00  4.05349E-01  3.82121E-03
  6.94587E+00  3.92818E-01  4.18883E-03
  6.99495E+00  3.75430E-01  4.81554E-03
  7.04404E+00  3.56033E-01  5.59985E-03
  7.09313E+00  3.38324E-01  6.45035E-03
  7.14221E+00  3.25093E-01  7.28284E-03
  7.19130E+00  3.17133E-01  7.94200E-03
  7.24039E+00  3.13567E-01  8.21182E-03
  7.28948E+00  3.12918E-01  7.98066E-03
  7.33856E+00  3.13908E-01  7.41013E-03
  7.38765E+00  3.15652E-01  6.87766E-03
  7.43674E+00  3.17549E-01  6.71312E-03
  7.48583E+00  3.19212E-01  7.01141E-03
  7.53491E+00  3.20473E-01  7.68098E-03
  7.58400E+00  3.21402E-01  8.60191E-03
  7.63309E+00  3.22333E-01  9.70898E-03
  7.68218E+00  3.23893E-01  1.09705E-02
  7.73126E+00  3.26934E-01  1.23399E-02
  7.78035E+00  3.32294E-01  1.37141E-02
  7.82944E+00  3.40473E-01  1.48931E-02
  7.87853E+00  3.51423E-01  1.55855E-02
  7.92761E+00  3.64560E-01  1.55062E-02
  7.97670E+00  3.78958E-01  1.45189E-02
  8.02579E+00  3.93598E-01  1.27128E-02
  8.07487E+00  4.07578E-01  1.03648E-02
  8.12396E+00  4.20221E-01  7.83790E-03
  8.17305E+00  4.31093E-01  5.47750E-03
  8.22214E+00  4.39992E-01  3.51182E-03
  8.27122E+00  4.46939E-01  2.00665E-03
  8.32031E+00  4.52071E-01  9.66318E-04
  8.36940E+00  4.55467E-01  4.93343E-04
  8.41849E+00  4.57117E-01  7.75514E-04
  8.46757E+00  4.57127E-01  1.91020E-03
  8.51666E+00  4.55950E-01  3.80341E-03
  8.56575E+00  4.54453E-01  6.16253E-03
  8.61484E+00  4.53762E-01  8.45933E-03
  8.66392E+00  4.54940E-01  1.00219E-02
  8.71301E+00  4.58626E-01  1.03805E-02
  8.76210E+00  4.64873E-01  9.51858E-03
  8.81119E+00  4.73297E-01  7.71098E-03
  8.86027E+00  4.83383E-01  5.18975E-03
  8.90936E+00  4.94684E-01  2.10947E-03
  8.95845E+00  5.06716E-01 -1.14316E-03
  9.00754E+00  5.18682E-01 -3.91378E-03
  9.05662E+00  5.29550E-01 -5.85672E-03
  9.10571E+00  5.38642E-01 -7.25728E-03
  9.15480E+00  5.45950E-01 -8.42995E-03
  9.20388E+00  5.51951E-01 -9.20998E-03
  9.25297E+00  5.57682E-01 -9.44476E-03
  9.30206E+00  5.64370E-01 -9.43685E-03
  9.35115E+00  5.71516E-01 -9.39980E-03
  9.40023E+00  5.75789E-01 -9.01685E-03
  9.44932E+00  5.73230E-01 -8.15069E-03
  9.49841E+00  5.63032E-01 -7.22804E-03
  9.54750E+00  5.48654E-01 -5.78720E-03
  9.59658E+00  5.33272E-01 -2.58357E-03
  9.64567E+00  5.14670E-01  1.24180E-03
  9.69476E+00  4.89253E-01  2.81634E-03
  9.74385E+00  4.60382E-01  2.77184E-03
  9.79293E+00  4.35117E-01  4.85059E-03
  9.84202E+00  4.13545E-01  9.12426E-03
  9.89111E+00  3.90033E-01  1.15431E-02
  9.94020E+00  3.63796E-01  1.07392E-02
  9.98928E+00  3.41040E-01  1.03599E-02
  1.00384E+01  3.26625E-01  1.43608E-02
  1.00875E+01  3.18673E-01  2.24483E-02
  1.01365E+01  3.13124E-01  3.12036E-02
  1.01856E+01  3.09273E-01  3.75920E-02
  1.02347E+01  3.09033E-01  4.02378E-02
  1.02838E+01  3.13637E-01  3.91037E-02
  1.03329E+01  3.22404E-01  3.53063E-02
  1.03820E+01  3.33876E-01  3.06544E-02
  1.04311E+01  3.47550E-01  2.66483E-02
  1.04802E+01  3.64555E-01  2.38209E-02
  1.05292E+01  3.86780E-01  2.17980E-02
  1.05783E+01  4.14878E-01  1.98713E-02
  1.06274E+01  4.46179E-01  1.77312E-02
  1.06765E+01  4.74805E-01  1.58971E-02
  1.07256E+01  4.95420E-01  1.54518E-02
  1.07747E+01  5.07246E-01  1.70570E-02
  1.08238E+01  5.13567E-01  2.00438E-02
  1.08729E+01  5.18290E-01  2.25241E-02
  1.09219E+01  5.24402E-01  2.25306E-02
  1.09710E+01  5.33579E-01  1.96128E-02
  1.10201E+01  5.43974E-01  1.53728E-02
  1.10692E+01  5.50048E-01  1.17951E-02
  1.11183E+01  5.48280E-01  9.73698E-03
  1.11674E+01  5.41397E-01  9.45104E-03
  1.12165E+01  5.34543E-01  1.09135E-02
  1.12656E+01  5.29314E-01  1.32226E-02
  1.13146E+01  5.23442E-01  1.50233E-02
  1.13637E+01  5.16031E-01  1.61221E-02
  1.14128E+01  5.10853E-01  1.75157E-02
  1.14619E+01  5.09741E-01  1.92374E-02
  1.15110E+01  5.03784E-01  1.98176E-02
  1.15601E+01  4.81547E-01  1.84824E-02
  1.16092E+01  4.46981E-01  1.57140E-02
  1.16583E+01  4.17590E-01  1.07195E-02
  1.17073E+01  4.05952E-01  1.83275E-03
  1.17564E+01  4.11638E-01 -1.00539E-02
  1.18055E+01  4.26848E-01 -2.17659E-02
  1.18546E+01  4.43180E-01 -3.08457E-02
  1.19037E+01  4.54743E-01 -3.58825E-02
  1.19528E+01  4.59438E-01 -3.45986E-02
  1.20019E+01  4.59426E-01 -2.58169E-02
  1.20510E+01  4.59823E-01 -1.38418E-02
  1.21000E+01  4.65693E-01 -6.88821E-03
  1.21491E+01  4.79355E-01 -1.15926E-02
  1.21982E+01  5.01863E-01 -2.84520E-02
  1.22473E+01  5.33932E-01 -4.81203E-02
  1.22964E+01  5.65004E-01 -5.84230E-02
  1.23455E+01  5.79200E-01 -5.85184E-02
  1.23946E+01  5.86155E-01 -4.99951E-02
  1.24437E+01  5.99100E-01 -3.18304E-02
  1.24927E+01  5.94463E-01 -1.30164E-02
  1.25418E+01  2.91155E-01 -2.33210E-03
