 x/h, U+, V+
  5.96412E+00  5.48980E-01 -2.64782E-02
  6.01320E+00  5.61873E-01 -2.01367E-02
  6.06229E+00  5.83008E-01 -1.38922E-02
  6.11138E+00  6.03594E-01 -7.96696E-03
  6.16047E+00  6.17600E-01 -3.11191E-03
  6.20955E+00  6.24561E-01  6.84233E-04
  6.25864E+00  6.26680E-01  4.06562E-03
  6.30773E+00  6.24432E-01  7.01611E-03
  6.35682E+00  6.15729E-01  8.64177E-03
  6.40590E+00  5.98635E-01  8.21429E-03
  6.45499E+00  5.73627E-01  5.85720E-03
  6.50408E+00  5.43516E-01  2.30123E-03
  6.55317E+00  5.12147E-01 -1.61772E-03
  6.60225E+00  4.82972E-01 -5.27212E-03
  6.65134E+00  4.57993E-01 -8.37860E-03
  6.70043E+00  4.37516E-01 -1.10017E-02
  6.74952E+00  4.20809E-01 -1.34387E-02
  6.79860E+00  4.07082E-01 -1.59710E-02
  6.84769E+00  3.96003E-01 -1.85697E-02
  6.89678E+00  3.87540E-01 -2.08896E-02
  6.94587E+00  3.81598E-01 -2.26513E-02
  6.99495E+00  3.77938E-01 -2.39873E-02
  7.04404E+00  3.76398E-01 -2.53674E-02
  7.09313E+00  3.77187E-01 -2.71128E-02
  7.14221E+00  3.81002E-01 -2.88816E-02
  7.19130E+00  3.88698E-01 -2.96759E-02
  7.24039E+00  4.00624E-01 -2.84239E-02
  7.28948E+00  4.15901E-01 -2.45505E-02
  7.33856E+00  4.31899E-01 -1.83112E-02
  7.38765E+00  4.44579E-01 -1.10609E-02
  7.43674E+00  4.50127E-01 -4.93818E-03
  7.48583E+00  4.46831E-01 -1.44460E-03
  7.53491E+00  4.36075E-01  2.20300E-04
  7.58400E+00  4.22189E-01  3.28508E-03
  7.63309E+00  4.10736E-01  1.08875E-02
  7.68218E+00  4.05550E-01  2.27342E-02
  7.73126E+00  4.07022E-01  3.47446E-02
  7.78035E+00  4.13172E-01  4.19658E-02
  7.82944E+00  4.22276E-01  4.15649E-02
  7.87853E+00  4.34944E-01  3.38979E-02
  7.92761E+00  4.53165E-01  2.16443E-02
  7.97670E+00  4.76250E-01  8.04765E-03
  8.02579E+00  4.99089E-01 -4.15286E-03
  8.07487E+00  5.15962E-01 -1.27041E-02
  8.12396E+00  5.24664E-01 -1.61712E-02
  8.17305E+00  5.25988E-01 -1.49047E-02
  8.22214E+00  5.21290E-01 -1.09439E-02
  8.27122E+00  5.12276E-01 -6.41738E-03
  8.32031E+00  5.01854E-01 -2.23385E-03
  8.36940E+00  4.93397E-01  1.75564E-03
  8.41849E+00  4.89104E-01  5.77235E-03
  8.46757E+00  4.89433E-01  9.38630E-03
  8.51666E+00  4.93903E-01  1.16469E-02
  8.56575E+00  5.02004E-01  1.18868E-02
  8.61484E+00  5.13279E-01  1.02747E-02
  8.66392E+00  5.26793E-01  7.39740E-03
  8.71301E+00  5.41007E-01  3.53729E-03
  8.76210E+00  5.54588E-01 -8.39486E-04
  8.81119E+00  5.67113E-01 -3.86693E-03
  8.86027E+00  5.78168E-01 -3.28765E-03
  8.90936E+00  5.86198E-01  2.91704E-04
  8.95845E+00  5.89839E-01  2.83185E-03
  9.00754E+00  5.90590E-01  8.75459E-04
  9.05662E+00  5.92692E-01 -4.66720E-03
  9.10571E+00  5.99300E-01 -9.95594E-03
  9.15480E+00  6.09677E-01 -1.31409E-02
  9.20388E+00  6.20863E-01 -1.52498E-02
  9.25297E+00  6.30740E-01 -1.69701E-02
  9.30206E+00  6.39496E-01 -1.78608E-02
  9.35115E+00  6.48462E-01 -1.73118E-02
  9.40023E+00  6.56077E-01 -1.48613E-02
  9.44932E+00  6.58015E-01 -1.13474E-02
  9.49841E+00  6.54618E-01 -8.49373E-03
  9.54750E+00  6.51312E-01 -6.70861E-03
  9.59658E+00  6.49048E-01 -5.75468E-03
  9.64567E+00  6.45339E-01 -5.85379E-03
  9.69476E+00  6.43140E-01 -5.93523E-03
  9.74385E+00  6.43882E-01 -5.06430E-03
  9.79293E+00  6.41620E-01 -5.27023E-03
  9.84202E+00  6.38133E-01 -5.99280E-03
  9.89111E+00  6.38565E-01 -1.91320E-03
  9.94020E+00  6.22871E-01  4.28542E-03
  9.98928E+00  5.61442E-01  1.41580E-03
  1.00384E+01  4.63785E-01 -1.08001E-02
  1.00875E+01  3.76143E-01 -1.66186E-02
  1.01365E+01  3.28234E-01 -6.98177E-03
  1.01856E+01  3.14599E-01  7.96471E-03
  1.02347E+01  3.23304E-01  1.70294E-02
  1.02838E+01  3.48730E-01  1.85118E-02
  1.03329E+01  3.84149E-01  1.50552E-02
  1.03820E+01  4.20467E-01  7.72263E-03
  1.04311E+01  4.51036E-01 -5.76651E-03
  1.04802E+01  4.75180E-01 -2.72142E-02
  1.05292E+01  5.00085E-01 -4.71963E-02
  1.05783E+01  5.34181E-01 -4.64964E-02
  1.06274E+01  5.71395E-01 -2.37544E-02
  1.06765E+01  5.95989E-01  1.11452E-03
  1.07256E+01  6.02050E-01  1.29054E-02
  1.07747E+01  5.94638E-01  9.38869E-03
  1.08238E+01  5.82431E-01 -3.24078E-03
  1.08729E+01  5.73485E-01 -1.60995E-02
  1.09219E+01  5.66914E-01 -2.46139E-02
  1.09710E+01  5.52198E-01 -3.09501E-02
  1.10201E+01  5.34363E-01 -3.51283E-02
  1.10692E+01  5.41979E-01 -2.90593E-02
  1.11183E+01  5.69249E-01 -1.22945E-02
  1.11674E+01  5.59947E-01  3.90515E-04
  1.12165E+01  4.91744E-01  1.76213E-03
  1.12656E+01  4.08097E-01 -6.88622E-04
  1.13146E+01  3.58531E-01 -2.06344E-04
  1.13637E+01  3.56335E-01  1.34469E-03
  1.14128E+01  3.87222E-01 -8.74290E-04
  1.14619E+01  4.31700E-01 -8.70924E-03
  1.15110E+01  4.75025E-01 -1.86905E-02
  1.15601E+01  5.07783E-01 -2.42508E-02
  1.16092E+01  5.26596E-01 -2.26522E-02
  1.16583E+01  5.35562E-01 -1.70790E-02
  1.17073E+01  5.42362E-01 -1.01119E-02
  1.17564E+01  5.50507E-01  1.77629E-04
  1.18055E+01  5.57428E-01  1.41553E-02
  1.18546E+01  5.60323E-01  2.60576E-02
  1.19037E+01  5.60272E-01  3.00353E-02
  1.19528E+01  5.59610E-01  2.63588E-02
  1.20019E+01  5.58574E-01  1.93036E-02
  1.20510E+01  5.56920E-01  1.19766E-02
  1.21000E+01  5.56152E-01  4.90210E-03
  1.21491E+01  5.56196E-01 -2.16582E-03
  1.21982E+01  5.51881E-01 -8.19809E-03
  1.22473E+01  5.37230E-01 -1.06284E-02
  1.22964E+01  5.12891E-01 -7.61011E-03
  1.23455E+01  4.86532E-01 -2.16398E-04
  1.23946E+01  4.66306E-01  8.47872E-03
  1.24437E+01  4.55879E-01  1.59870E-02
  1.24927E+01  4.54489E-01  2.14229E-02
  1.25418E+01  2.27873E-01  2.47925E-02
