 x/h, U+, V+
  2.45437E-02  2.95822E-01  1.18592E-02
  7.36311E-02  3.05762E-01  1.22016E-02
  1.22718E-01  3.20255E-01  9.50309E-03
  1.71806E-01  3.39083E-01  3.48592E-03
  2.20893E-01  3.61482E-01 -4.88726E-03
  2.69981E-01  3.85736E-01 -1.37084E-02
  3.19068E-01  4.09582E-01 -2.10860E-02
  3.68155E-01  4.31579E-01 -2.57419E-02
  4.17243E-01  4.51052E-01 -2.66955E-02
  4.66330E-01  4.64521E-01 -2.37866E-02
  5.15418E-01  4.64380E-01 -1.91449E-02
  5.64505E-01  4.46126E-01 -1.59012E-02
  6.13592E-01  4.15895E-01 -1.47717E-02
  6.62680E-01  3.86876E-01 -1.35175E-02
  7.11767E-01  3.68697E-01 -9.84024E-03
  7.60854E-01  3.61952E-01 -3.79586E-03
  8.09942E-01  3.61264E-01  2.66547E-03
  8.59029E-01  3.60510E-01  7.48228E-03
  9.08117E-01  3.55244E-01  9.52955E-03
  9.57204E-01  3.43199E-01  8.79123E-03
  1.00629E+00  3.24788E-01  6.22905E-03
  1.05538E+00  3.03187E-01  3.44790E-03
  1.10447E+00  2.82829E-01  2.03248E-03
  1.15355E+00  2.67058E-01  2.80733E-03
  1.20264E+00  2.56938E-01  5.51619E-03
  1.25173E+00  2.51832E-01  9.09386E-03
  1.30082E+00  2.50667E-01  1.22985E-02
  1.34990E+00  2.52652E-01  1.44003E-02
  1.39899E+00  2.56877E-01  1.54152E-02
  1.44808E+00  2.61755E-01  1.54561E-02
  1.49717E+00  2.65683E-01  1.42464E-02
  1.54625E+00  2.68100E-01  1.16829E-02
  1.59534E+00  2.69492E-01  8.32295E-03
  1.64443E+00  2.70682E-01  5.06330E-03
  1.69351E+00  2.72394E-01  2.66307E-03
  1.74260E+00  2.75128E-01  1.63134E-03
  1.79169E+00  2.78990E-01  2.30305E-03
  1.84078E+00  2.83534E-01  4.77254E-03
  1.88986E+00  2.87916E-01  8.70883E-03
  1.93895E+00  2.91270E-01  1.33286E-02
  1.98804E+00  2.93042E-01  1.76126E-02
  2.03713E+00  2.93092E-01  2.06345E-02
  2.08621E+00  2.91611E-01  2.18799E-02
  2.13530E+00  2.88911E-01  2.14258E-02
  2.18439E+00  2.85242E-01  1.98330E-02
  2.23348E+00  2.80809E-01  1.78136E-02
  2.28256E+00  2.75937E-01  1.59399E-02
  2.33165E+00  2.71159E-01  1.45595E-02
  2.38074E+00  2.67103E-01  1.38425E-02
  2.42983E+00  2.64277E-01  1.38232E-02
  2.47891E+00  2.62925E-01  1.43940E-02
  2.52800E+00  2.63035E-01  1.53081E-02
  2.57709E+00  2.64447E-01  1.62453E-02
  2.62618E+00  2.66947E-01  1.69203E-02
  2.67526E+00  2.70288E-01  1.71670E-02
  2.72435E+00  2.74151E-01  1.69498E-02
  2.77344E+00  2.78133E-01  1.63188E-02
  2.82252E+00  2.81769E-01  1.53613E-02
  2.87161E+00  2.84591E-01  1.41719E-02
  2.92070E+00  2.86151E-01  1.28246E-02
  2.96979E+00  2.86025E-01  1.13383E-02
  3.01887E+00  2.83824E-01  9.66548E-03
  3.06796E+00  2.79222E-01  7.72005E-03
  3.11705E+00  2.72096E-01  5.42581E-03
  3.16614E+00  2.62795E-01  2.78397E-03
  3.21522E+00  2.52370E-01 -1.19688E-05
  3.26431E+00  2.42308E-01 -2.46404E-03
  3.31340E+00  2.33697E-01 -3.82965E-03
  3.36249E+00  2.26671E-01 -3.41124E-03
  3.41157E+00  2.21005E-01 -8.39653E-04
  3.46066E+00  2.17091E-01  3.83369E-03
  3.50975E+00  2.15852E-01  1.01326E-02
  3.55884E+00  2.17838E-01  1.72120E-02
  3.60792E+00  2.22753E-01  2.40661E-02
  3.65701E+00  2.29706E-01  2.98212E-02
  3.70610E+00  2.37654E-01  3.39484E-02
  3.75518E+00  2.45676E-01  3.63176E-02
  3.80427E+00  2.53082E-01  3.71061E-02
  3.85336E+00  2.59454E-01  3.66450E-02
  3.90245E+00  2.64657E-01  3.53057E-02
  3.95153E+00  2.68735E-01  3.34406E-02
  4.00062E+00  2.71705E-01  3.13167E-02
  4.04971E+00  2.73446E-01  2.90183E-02
  4.09880E+00  2.73879E-01  2.64122E-02
  4.14788E+00  2.73395E-01  2.32998E-02
  4.19697E+00  2.73121E-01  1.96848E-02
  4.24606E+00  2.74619E-01  1.58795E-02
  4.29515E+00  2.79143E-01  1.23059E-02
  4.34423E+00  2.87014E-01  9.19657E-03
  4.39332E+00  2.97578E-01  6.50660E-03
  4.44241E+00  3.09636E-01  4.08012E-03
  4.49150E+00  3.21995E-01  1.85012E-03
  4.54058E+00  3.33826E-01 -9.04674E-05
  4.58967E+00  3.44745E-01 -1.52128E-03
  4.63876E+00  3.54605E-01 -2.19912E-03
  4.68785E+00  3.63223E-01 -2.02014E-03
  4.73693E+00  3.70265E-01 -1.11688E-03
  4.78602E+00  3.75358E-01  2.20348E-04
  4.83511E+00  3.78303E-01  1.72497E-03
  4.88419E+00  3.79246E-01  3.27389E-03
  4.93328E+00  3.78745E-01  4.87028E-03
  4.98237E+00  3.77674E-01  6.53967E-03
  5.03146E+00  3.77023E-01  8.23175E-03
  5.08054E+00  3.77674E-01  9.78209E-03
  5.12963E+00  3.80230E-01  1.09345E-02
  5.17872E+00  3.84945E-01  1.13983E-02
  5.22781E+00  3.91744E-01  1.09124E-02
  5.27689E+00  4.00323E-01  9.29939E-03
  5.32598E+00  4.10311E-01  6.51860E-03
  5.37507E+00  4.21398E-01  2.74111E-03
  5.42416E+00  4.33261E-01 -1.63352E-03
  5.47324E+00  4.45334E-01 -6.17907E-03
  5.52233E+00  4.56974E-01 -1.06987E-02
