 x/h, U+, V+
  5.12963E+00  4.06091E-01 -3.31726E-04
  5.17872E+00  4.19455E-01 -1.03693E-03
  5.22781E+00  4.32372E-01 -1.28438E-03
  5.27689E+00  4.44274E-01 -1.26628E-03
  5.32598E+00  4.54749E-01 -1.12251E-03
  5.37507E+00  4.63455E-01 -9.69855E-04
  5.42416E+00  4.70178E-01 -9.69667E-04
  5.47324E+00  4.74956E-01 -1.31684E-03
  5.52233E+00  4.78118E-01 -2.11022E-03
  5.57142E+00  4.80069E-01 -3.16526E-03
  5.62051E+00  4.80796E-01 -3.96220E-03
  5.66959E+00  4.79493E-01 -3.93591E-03
  5.71868E+00  4.74991E-01 -2.96108E-03
  5.76777E+00  4.66977E-01 -1.52605E-03
  5.81686E+00  4.56948E-01 -3.60208E-04
  5.86594E+00  4.47874E-01  1.15092E-04
  5.91503E+00  4.42767E-01  4.17740E-06
  5.96412E+00  4.43180E-01 -2.84919E-04
  6.01320E+00  4.48632E-01 -3.95083E-04
  6.06229E+00  4.57169E-01 -1.63025E-04
  6.11138E+00  4.66357E-01  4.78807E-04
  6.16047E+00  4.73882E-01  1.59734E-03
  6.20955E+00  4.77797E-01  3.21089E-03
  6.25864E+00  4.77046E-01  5.21832E-03
  6.30773E+00  4.72252E-01  7.44875E-03
  6.35682E+00  4.65743E-01  9.72616E-03
  6.40590E+00  4.60284E-01  1.17673E-02
  6.45499E+00  4.57610E-01  1.30497E-02
  6.50408E+00  4.57982E-01  1.29598E-02
  6.55317E+00  4.60642E-01  1.12296E-02
  6.60225E+00  4.64330E-01  8.26728E-03
  6.65134E+00  4.67574E-01  4.95291E-03
  6.70043E+00  4.69022E-01  2.03062E-03
  6.74952E+00  4.67849E-01 -2.41156E-04
  6.79860E+00  4.63861E-01 -1.93356E-03
  6.84769E+00  4.57102E-01 -3.19632E-03
  6.89678E+00  4.47506E-01 -4.18363E-03
  6.94587E+00  4.35169E-01 -5.02346E-03
  6.99495E+00  4.21003E-01 -5.70838E-03
  7.04404E+00  4.06864E-01 -5.99031E-03
  7.09313E+00  3.94800E-01 -5.45087E-03
  7.14221E+00  3.86094E-01 -3.82262E-03
  7.19130E+00  3.80956E-01 -1.37136E-03
  7.24039E+00  3.78929E-01  1.05097E-03
  7.28948E+00  3.79428E-01  2.47376E-03
  7.33856E+00  3.81987E-01  2.47538E-03
  7.38765E+00  3.86262E-01  1.46873E-03
  7.43674E+00  3.91875E-01  3.55651E-04
  7.48583E+00  3.98207E-01 -1.01747E-04
  7.53491E+00  4.04366E-01  3.15589E-04
  7.58400E+00  4.09443E-01  1.25736E-03
  7.63309E+00  4.12814E-01  2.06405E-03
  7.68218E+00  4.14174E-01  2.19762E-03
  7.73126E+00  4.13375E-01  1.60658E-03
  7.78035E+00  4.10278E-01  7.19545E-04
  7.82944E+00  4.04621E-01 -1.28745E-05
  7.87853E+00  3.95863E-01 -6.24185E-04
  7.92761E+00  3.83313E-01 -1.59241E-03
  7.97670E+00  3.66787E-01 -3.23991E-03
  8.02579E+00  3.47538E-01 -5.12402E-03
  8.07487E+00  3.28492E-01 -5.94275E-03
  8.12396E+00  3.12905E-01 -4.30874E-03
  8.17305E+00  3.02340E-01 -4.24608E-05
  8.22214E+00  2.96255E-01  5.40304E-03
  8.27122E+00  2.93431E-01  1.00860E-02
  8.32031E+00  2.93170E-01  1.30703E-02
  8.36940E+00  2.95228E-01  1.48076E-02
  8.41849E+00  2.99396E-01  1.63660E-02
  8.46757E+00  3.05602E-01  1.84709E-02
  8.51666E+00  3.14278E-01  2.11312E-02
  8.56575E+00  3.26279E-01  2.38871E-02
  8.61484E+00  3.42229E-01  2.61854E-02
  8.66392E+00  3.61903E-01  2.75313E-02
  8.71301E+00  3.84190E-01  2.76123E-02
  8.76210E+00  4.07410E-01  2.64573E-02
  8.81119E+00  4.29545E-01  2.42838E-02
  8.86027E+00  4.48472E-01  2.11696E-02
  8.90936E+00  4.62783E-01  1.72394E-02
  8.95845E+00  4.72655E-01  1.33214E-02
  9.00754E+00  4.78424E-01  1.07310E-02
  9.05662E+00  4.76678E-01  9.84764E-03
  9.10571E+00  4.60082E-01  9.61260E-03
  9.15480E+00  4.25127E-01  9.11623E-03
  9.20388E+00  3.78983E-01  8.88988E-03
  9.25297E+00  3.35061E-01  9.94877E-03
  9.30206E+00  3.02891E-01  1.23536E-02
  9.35115E+00  2.84135E-01  1.50852E-02
  9.40023E+00  2.75681E-01  1.69209E-02
  9.44932E+00  2.73650E-01  1.72591E-02
  9.49841E+00  2.75094E-01  1.62566E-02
  9.54750E+00  2.78114E-01  1.44769E-02
  9.59658E+00  2.81679E-01  1.25109E-02
  9.64567E+00  2.85499E-01  1.08087E-02
  9.69476E+00  2.89837E-01  9.67296E-03
  9.74385E+00  2.95201E-01  9.23148E-03
  9.79293E+00  3.02058E-01  9.32740E-03
  9.84202E+00  3.10751E-01  9.50610E-03
  9.89111E+00  3.21623E-01  9.28866E-03
  9.94020E+00  3.35113E-01  8.60148E-03
  9.98928E+00  3.51573E-01  7.98055E-03
  1.00384E+01  3.70765E-01  8.29293E-03
  1.00875E+01  3.91470E-01  1.00531E-02
  1.01365E+01  4.11676E-01  1.28128E-02
  1.01856E+01  4.29321E-01  1.52743E-02
  1.02347E+01  4.42969E-01  1.61931E-02
  1.02838E+01  4.52090E-01  1.52276E-02
  1.03329E+01  4.57063E-01  1.29135E-02
  1.03820E+01  4.59017E-01  9.90549E-03
  1.04311E+01  4.59526E-01  6.33819E-03
  1.04802E+01  4.60238E-01  1.91842E-03
  1.05292E+01  4.62586E-01 -3.41360E-03
  1.05783E+01  4.67471E-01 -8.95752E-03
  1.06274E+01  4.74769E-01 -1.34209E-02
  1.06765E+01  4.83278E-01 -1.56686E-02
  1.07256E+01  4.91659E-01 -1.53871E-02
  1.07747E+01  4.99292E-01 -1.31367E-02
  1.08238E+01  5.05806E-01 -9.77767E-03
  1.08729E+01  5.10419E-01 -5.87511E-03
  1.09219E+01  5.12622E-01 -1.79658E-03
  1.09710E+01  5.12943E-01  1.84677E-03
  1.10201E+01  5.12104E-01  4.30950E-03
  1.10692E+01  5.10159E-01  5.36718E-03
  1.11183E+01  5.07446E-01  5.52785E-03
  1.11674E+01  5.05167E-01  5.26496E-03
  1.12165E+01  5.02997E-01  4.14713E-03
  1.12656E+01  4.96636E-01  8.46147E-04
  1.13146E+01  4.81649E-01 -5.46438E-03
  1.13637E+01  4.61530E-01 -1.27683E-02
  1.14128E+01  4.47889E-01 -1.66334E-02
  1.14619E+01  4.49566E-01 -1.49981E-02
  1.15110E+01  4.62886E-01 -1.02922E-02
  1.15601E+01  4.72225E-01 -6.29008E-03
  1.16092E+01  4.61510E-01 -5.57716E-03
  1.16583E+01  4.29607E-01 -7.90659E-03
  1.17073E+01  3.92038E-01 -9.71326E-03
  1.17564E+01  3.64860E-01 -7.63793E-03
  1.18055E+01  3.51778E-01 -1.98628E-03
  1.18546E+01  3.47377E-01  4.48273E-03
  1.19037E+01  3.45806E-01  9.42820E-03
  1.19528E+01  3.44389E-01  1.21301E-02
  1.20019E+01  3.43001E-01  1.30419E-02
  1.20510E+01  3.42994E-01  1.26906E-02
  1.21000E+01  3.47262E-01  1.12826E-02
  1.21491E+01  3.59955E-01  9.22696E-03
  1.21982E+01  3.83798E-01  7.20135E-03
  1.22473E+01  4.16599E-01  5.18368E-03
  1.22964E+01  4.51586E-01  2.20127E-03
  1.23455E+01  4.82254E-01 -1.85867E-03
  1.23946E+01  5.05266E-01 -5.17643E-03
  1.24437E+01  5.17860E-01 -6.38370E-03
  1.24927E+01  5.17009E-01 -6.58882E-03
  1.25418E+01  2.56464E-01 -7.16983E-03
