 x/h, U+, V+
  3.50975E+00  2.90977E-01  2.17799E-03
  3.55884E+00  2.93393E-01  4.07486E-03
  3.60792E+00  2.95909E-01  5.49801E-03
  3.65701E+00  2.98943E-01  5.91322E-03
  3.70610E+00  3.02997E-01  5.13618E-03
  3.75518E+00  3.08492E-01  3.35967E-03
  3.80427E+00  3.15493E-01  1.06614E-03
  3.85336E+00  3.23512E-01 -1.17455E-03
  3.90245E+00  3.31615E-01 -2.92881E-03
  3.95153E+00  3.38773E-01 -4.00883E-03
  4.00062E+00  3.44158E-01 -4.43957E-03
  4.04971E+00  3.47164E-01 -4.37390E-03
  4.09880E+00  3.47291E-01 -4.02330E-03
  4.14788E+00  3.44168E-01 -3.58102E-03
  4.19697E+00  3.37795E-01 -3.11751E-03
  4.24606E+00  3.28832E-01 -2.51735E-03
  4.29515E+00  3.18661E-01 -1.56354E-03
  4.34423E+00  3.09011E-01 -1.43983E-04
  4.39332E+00  3.01224E-01  1.62509E-03
  4.44241E+00  2.95534E-01  3.46705E-03
  4.49150E+00  2.91012E-01  5.07840E-03
  4.54058E+00  2.86360E-01  6.23365E-03
  4.58967E+00  2.80954E-01  6.86537E-03
  4.63876E+00  2.75176E-01  7.08471E-03
  4.68785E+00  2.69929E-01  7.10714E-03
  4.73693E+00  2.65986E-01  7.11357E-03
  4.78602E+00  2.63737E-01  7.14810E-03
  4.83511E+00  2.63202E-01  7.15165E-03
  4.88419E+00  2.64001E-01  7.08846E-03
  4.93328E+00  2.65301E-01  7.01119E-03
  4.98237E+00  2.66045E-01  6.99726E-03
  5.03146E+00  2.65433E-01  7.07102E-03
  5.08054E+00  2.63260E-01  7.22454E-03
  5.12963E+00  2.59880E-01  7.48638E-03
  5.17872E+00  2.55992E-01  7.95154E-03
  5.22781E+00  2.52505E-01  8.73174E-03
  5.27689E+00  2.50469E-01  9.82243E-03
  5.32598E+00  2.50825E-01  1.09888E-02
  5.37507E+00  2.53993E-01  1.18333E-02
  5.42416E+00  2.59731E-01  1.20149E-02
  5.47324E+00  2.67412E-01  1.14159E-02
  5.52233E+00  2.76396E-01  1.01551E-02
  5.57142E+00  2.86142E-01  8.48856E-03
  5.62051E+00  2.96151E-01  6.66836E-03
  5.66959E+00  3.05932E-01  4.83386E-03
  5.71868E+00  3.15085E-01  2.99351E-03
  5.76777E+00  3.23414E-01  1.09072E-03
  5.81686E+00  3.30980E-01 -9.13631E-04
  5.86594E+00  3.38048E-01 -3.00811E-03
  5.91503E+00  3.44987E-01 -5.14879E-03
  5.96412E+00  3.52150E-01 -7.28338E-03
  6.01320E+00  3.59784E-01 -9.36596E-03
  6.06229E+00  3.68000E-01 -1.13725E-02
  6.11138E+00  3.76770E-01 -1.32954E-02
  6.16047E+00  3.85899E-01 -1.51225E-02
  6.20955E+00  3.95065E-01 -1.68616E-02
  6.25864E+00  4.03958E-01 -1.85914E-02
  6.30773E+00  4.12388E-01 -2.04448E-02
  6.35682E+00  4.20305E-01 -2.25177E-02
  6.40590E+00  4.27847E-01 -2.47498E-02
  6.45499E+00  4.35320E-01 -2.68334E-02
  6.50408E+00  4.42963E-01 -2.82683E-02
  6.55317E+00  4.50652E-01 -2.86133E-02
  6.60225E+00  4.57831E-01 -2.77448E-02
  6.65134E+00  4.63682E-01 -2.58868E-02
  6.70043E+00  4.67330E-01 -2.34225E-02
  6.74952E+00  4.67983E-01 -2.07202E-02
  6.79860E+00  4.65223E-01 -1.81128E-02
  6.84769E+00  4.59541E-01 -1.59004E-02
  6.89678E+00  4.52569E-01 -1.42294E-02
  6.94587E+00  4.46449E-01 -1.29854E-02
  6.99495E+00  4.42938E-01 -1.18980E-02
  7.04404E+00  4.43469E-01 -1.06881E-02
  7.09313E+00  4.49730E-01 -9.00854E-03
  7.14221E+00  4.62727E-01 -6.52881E-03
  7.19130E+00  4.79998E-01 -3.75904E-03
  7.24039E+00  4.94408E-01 -3.15473E-03
  7.28948E+00  4.98192E-01 -8.53789E-03
  7.33856E+00  4.90575E-01 -2.13451E-02
  7.38765E+00  4.81242E-01 -3.65218E-02
  7.43674E+00  4.82881E-01 -4.48319E-02
  7.48583E+00  4.98784E-01 -4.15265E-02
  7.53491E+00  5.20935E-01 -3.02840E-02
  7.58400E+00  5.40340E-01 -1.84762E-02
  7.63309E+00  5.54667E-01 -1.11752E-02
  7.68218E+00  5.66130E-01 -9.11736E-03
  7.73126E+00  5.76828E-01 -1.05186E-02
  7.78035E+00  5.86676E-01 -1.26181E-02
  7.82944E+00  5.92258E-01 -1.23399E-02
  7.87853E+00  5.87928E-01 -8.75611E-03
  7.92761E+00  5.71703E-01 -4.09484E-03
  7.97670E+00  5.49433E-01 -1.26715E-03
  8.02579E+00  5.30685E-01 -1.58476E-03
  8.07487E+00  5.21707E-01 -4.08532E-03
  8.12396E+00  5.22386E-01 -6.18507E-03
  8.17305E+00  5.27042E-01 -6.17141E-03
  8.22214E+00  5.28199E-01 -6.05841E-03
  8.27122E+00  5.23731E-01 -1.02919E-02
  8.32031E+00  5.21586E-01 -1.91517E-02
  8.36940E+00  5.29761E-01 -2.56511E-02
  8.41849E+00  5.39425E-01 -2.44038E-02
  8.46757E+00  5.32742E-01 -1.83816E-02
  8.51666E+00  5.07026E-01 -1.18458E-02
  8.56575E+00  4.75931E-01 -5.66320E-03
  8.61484E+00  4.52339E-01 -1.85145E-05
  8.66392E+00  4.40213E-01  3.98588E-03
  8.71301E+00  4.38039E-01  5.28833E-03
  8.76210E+00  4.43129E-01  3.72866E-03
  8.81119E+00  4.52592E-01  1.36132E-04
  8.86027E+00  4.62854E-01 -4.26311E-03
  8.90936E+00  4.70282E-01 -8.84382E-03
  8.95845E+00  4.73549E-01 -1.38077E-02
  9.00754E+00  4.75435E-01 -1.91044E-02
  9.05662E+00  4.81045E-01 -2.36651E-02
  9.10571E+00  4.93550E-01 -2.63789E-02
  9.15480E+00  5.11763E-01 -2.73383E-02
  9.20388E+00  5.30860E-01 -2.77640E-02
  9.25297E+00  5.45565E-01 -2.90781E-02
  9.30206E+00  5.55413E-01 -3.12552E-02
  9.35115E+00  5.66012E-01 -3.19623E-02
  9.40023E+00  5.80764E-01 -2.91730E-02
  9.44932E+00  5.93446E-01 -2.38032E-02
  9.49841E+00  5.94122E-01 -1.79048E-02
  9.54750E+00  5.80094E-01 -1.23560E-02
  9.59658E+00  5.57753E-01 -7.36942E-03
  9.64567E+00  5.36234E-01 -3.43951E-03
  9.69476E+00  5.21639E-01 -1.06975E-03
  9.74385E+00  5.15750E-01 -2.56824E-04
  9.79293E+00  5.17488E-01 -6.11717E-04
  9.84202E+00  5.24710E-01 -1.90007E-03
  9.89111E+00  5.35476E-01 -4.39338E-03
  9.94020E+00  5.48732E-01 -8.50915E-03
  9.98928E+00  5.64069E-01 -1.38380E-02
  1.00384E+01  5.80344E-01 -1.87960E-02
  1.00875E+01  5.94515E-01 -2.18773E-02
  1.01365E+01  6.02983E-01 -2.29768E-02
  1.01856E+01  6.04811E-01 -2.28301E-02
  1.02347E+01  6.02781E-01 -2.17415E-02
  1.02838E+01  6.00523E-01 -1.96642E-02
  1.03329E+01  5.99022E-01 -1.71696E-02
  1.03820E+01  5.96539E-01 -1.55679E-02
  1.04311E+01  5.91605E-01 -1.58583E-02
  1.04802E+01  5.85294E-01 -1.76474E-02
  1.05292E+01  5.80318E-01 -1.91722E-02
  1.05783E+01  5.78173E-01 -1.86499E-02
  1.06274E+01  5.77750E-01 -1.57749E-02
  1.06765E+01  5.76884E-01 -1.17541E-02
  1.07256E+01  5.74485E-01 -8.03542E-03
  1.07747E+01  5.70697E-01 -5.28567E-03
  1.08238E+01  5.65635E-01 -3.35916E-03
  1.08729E+01  5.58639E-01 -1.83316E-03
  1.09219E+01  5.48732E-01 -4.54019E-04
  1.09710E+01  5.35579E-01  7.88298E-04
  1.10201E+01  5.19906E-01  1.80381E-03
  1.10692E+01  5.03101E-01  2.51049E-03
  1.11183E+01  4.86463E-01  2.85149E-03
  1.11674E+01  4.70710E-01  2.80183E-03
  1.12165E+01  4.55914E-01  2.39587E-03
  1.12656E+01  4.41746E-01  1.74280E-03
  1.13146E+01  4.27777E-01  1.00725E-03
  1.13637E+01  4.13694E-01  3.62607E-04
  1.14128E+01  3.99373E-01 -6.46434E-05
  1.14619E+01  3.84836E-01 -2.37355E-04
  1.15110E+01  3.70205E-01 -2.13475E-04
  1.15601E+01  3.55712E-01 -1.05897E-04
  1.16092E+01  3.41739E-01 -1.33296E-05
  1.16583E+01  3.28844E-01  4.66681E-05
  1.17073E+01  3.17674E-01  1.77106E-04
  1.17564E+01  3.08781E-01  5.93426E-04
  1.18055E+01  3.02427E-01  1.55601E-03
  1.18546E+01  2.98542E-01  3.26799E-03
  1.19037E+01  2.96851E-01  5.79224E-03
  1.19528E+01  2.97048E-01  9.00661E-03
  1.20019E+01  2.98883E-01  1.25682E-02
  1.20510E+01  3.02197E-01  1.58932E-02
  1.21000E+01  3.06973E-01  1.82399E-02
  1.21491E+01  3.13383E-01  1.89528E-02
  1.21982E+01  3.21736E-01  1.77739E-02
  1.22473E+01  3.32292E-01  1.50279E-02
  1.22964E+01  3.44999E-01  1.15407E-02
  1.23455E+01  3.59302E-01  8.30579E-03
  1.23946E+01  3.74140E-01  6.07751E-03
  1.24437E+01  3.88174E-01  5.12325E-03
  1.24927E+01  4.00190E-01  5.24941E-03
  1.25418E+01  2.02781E-01  6.01789E-03
