 x/h, U+, V+
  4.39332E+00  6.77375E-01 -3.33397E-02
  4.44241E+00  6.87303E-01 -2.78562E-02
  4.49150E+00  6.93458E-01 -2.09605E-02
  4.54058E+00  6.95847E-01 -1.50469E-02
  4.58967E+00  6.95666E-01 -1.13687E-02
  4.63876E+00  6.94204E-01 -9.55120E-03
  4.68785E+00  6.91786E-01 -8.65478E-03
  4.73693E+00  6.87768E-01 -8.13264E-03
  4.78602E+00  6.81350E-01 -7.87145E-03
  4.83511E+00  6.72526E-01 -7.90806E-03
  4.88419E+00  6.62373E-01 -8.34378E-03
  4.93328E+00  6.52393E-01 -9.22806E-03
  4.98237E+00  6.43938E-01 -1.04132E-02
  5.03146E+00  6.38481E-01 -1.15950E-02
  5.08054E+00  6.37213E-01 -1.23948E-02
  5.12963E+00  6.38799E-01 -1.24601E-02
  5.17872E+00  6.38284E-01 -1.17630E-02
  5.22781E+00  6.30431E-01 -1.06988E-02
  5.27689E+00  6.14068E-01 -9.64656E-03
  5.32598E+00  5.91655E-01 -8.71691E-03
  5.37507E+00  5.65935E-01 -7.72107E-03
  5.42416E+00  5.39459E-01 -5.82523E-03
  5.47324E+00  5.16001E-01 -1.82436E-03
  5.52233E+00  4.99121E-01  4.33630E-03
  5.57142E+00  4.89374E-01  1.03862E-02
  5.62051E+00  4.84898E-01  1.26195E-02
  5.66959E+00  4.84175E-01  8.36029E-03
  5.71868E+00  4.87326E-01 -1.88550E-03
  5.76777E+00  4.95820E-01 -1.44447E-02
  5.81686E+00  5.11376E-01 -2.49567E-02
  5.86594E+00  5.34528E-01 -3.07897E-02
  5.91503E+00  5.63780E-01 -3.08184E-02
  5.96412E+00  5.94671E-01 -2.45751E-02
  6.01320E+00  6.19973E-01 -1.35767E-02
  6.06229E+00  6.34192E-01 -1.92138E-03
  6.11138E+00  6.37478E-01  5.35306E-03
  6.16047E+00  6.33980E-01  3.73745E-03
  6.20955E+00  6.29653E-01 -7.61374E-03
  6.25864E+00  6.30930E-01 -2.12145E-02
  6.30773E+00  6.40016E-01 -2.50228E-02
  6.35682E+00  6.51707E-01 -1.65609E-02
  6.40590E+00  6.57242E-01 -5.21721E-03
  6.45499E+00  6.49340E-01  1.86800E-03
  6.50408E+00  6.25232E-01  6.76489E-03
  6.55317E+00  5.90135E-01  1.33415E-02
  6.60225E+00  5.56994E-01  1.94148E-02
  6.65134E+00  5.38119E-01  2.03745E-02
  6.70043E+00  5.36119E-01  1.64678E-02
  6.74952E+00  5.43931E-01  1.16860E-02
  6.79860E+00  5.52243E-01  8.31470E-03
  6.84769E+00  5.55762E-01  5.85368E-03
  6.89678E+00  5.54350E-01  3.23274E-03
  6.94587E+00  5.50771E-01  7.40125E-05
  6.99495E+00  5.47432E-01 -3.52446E-03
  7.04404E+00  5.44284E-01 -7.37361E-03
  7.09313E+00  5.39980E-01 -1.11352E-02
  7.14221E+00  5.35409E-01 -1.40529E-02
  7.19130E+00  5.35178E-01 -1.51052E-02
  7.24039E+00  5.43874E-01 -1.41383E-02
  7.28948E+00  5.60786E-01 -1.29042E-02
  7.33856E+00  5.80172E-01 -1.37841E-02
  7.38765E+00  5.97029E-01 -1.68191E-02
  7.43674E+00  6.10336E-01 -1.89273E-02
  7.48583E+00  6.20013E-01 -1.70656E-02
  7.53491E+00  6.24064E-01 -1.15727E-02
  7.58400E+00  6.20944E-01 -5.46389E-03
  7.63309E+00  6.12370E-01 -1.44274E-03
  7.68218E+00  6.02061E-01 -3.87429E-04
  7.73126E+00  5.92989E-01 -1.68952E-03
  7.78035E+00  5.86294E-01 -4.13750E-03
  7.82944E+00  5.81812E-01 -6.65415E-03
  7.87853E+00  5.78914E-01 -8.71768E-03
  7.92761E+00  5.76948E-01 -1.03537E-02
  7.97670E+00  5.75338E-01 -1.17374E-02
  8.02579E+00  5.73621E-01 -1.27732E-02
  8.07487E+00  5.71570E-01 -1.31002E-02
  8.12396E+00  5.69349E-01 -1.25306E-02
  8.17305E+00  5.67590E-01 -1.14025E-02
  8.22214E+00  5.67265E-01 -1.04159E-02
  8.27122E+00  5.69284E-01 -1.01183E-02
  8.32031E+00  5.73970E-01 -1.05302E-02
  8.36940E+00  5.80720E-01 -1.11809E-02
  8.41849E+00  5.88170E-01 -1.14613E-02
  8.46757E+00  5.94894E-01 -1.10199E-02
  8.51666E+00  6.00169E-01 -9.93809E-03
  8.56575E+00  6.04208E-01 -8.60131E-03
  8.61484E+00  6.07687E-01 -7.40372E-03
  8.66392E+00  6.11049E-01 -6.51486E-03
  8.71301E+00  6.14216E-01 -5.87302E-03
  8.76210E+00  6.16790E-01 -5.41463E-03
  8.81119E+00  6.18414E-01 -5.31788E-03
  8.86027E+00  6.18977E-01 -5.91684E-03
  8.90936E+00  6.18813E-01 -7.24340E-03
  8.95845E+00  6.18771E-01 -8.74084E-03
  9.00754E+00  6.19699E-01 -9.68994E-03
  9.05662E+00  6.21731E-01 -9.93142E-03
  9.10571E+00  6.24278E-01 -9.90480E-03
  9.15480E+00  6.26640E-01 -9.90566E-03
  9.20388E+00  6.28267E-01 -9.50436E-03
  9.25297E+00  6.28476E-01 -7.90744E-03
  9.30206E+00  6.26396E-01 -4.94969E-03
  9.35115E+00  6.21547E-01 -1.54887E-03
  9.40023E+00  6.14407E-01  9.12224E-04
  9.44932E+00  6.06453E-01  1.48685E-03
  9.49841E+00  5.99840E-01  1.00342E-05
  9.54750E+00  5.96872E-01 -3.03907E-03
  9.59658E+00  5.99193E-01 -6.73351E-03
  9.64567E+00  6.06865E-01 -9.87038E-03
  9.69476E+00  6.17795E-01 -1.13322E-02
  9.74385E+00  6.28014E-01 -1.08266E-02
  9.79293E+00  6.33185E-01 -9.58123E-03
  9.84202E+00  6.31097E-01 -9.82110E-03
  9.89111E+00  6.23710E-01 -1.26065E-02
  9.94020E+00  6.16423E-01 -1.59667E-02
  9.98928E+00  6.13747E-01 -1.64325E-02
  1.00384E+01  6.15283E-01 -1.30921E-02
  1.00875E+01  6.16853E-01 -8.46538E-03
  1.01365E+01  6.14951E-01 -5.20298E-03
  1.01856E+01  6.09122E-01 -3.84490E-03
  1.02347E+01  6.01113E-01 -3.65642E-03
  1.02838E+01  5.93065E-01 -4.06060E-03
  1.03329E+01  5.86297E-01 -4.87297E-03
  1.03820E+01  5.81108E-01 -5.86203E-03
  1.04311E+01  5.77430E-01 -6.68428E-03
  1.04802E+01  5.75587E-01 -7.27179E-03
  1.05292E+01  5.76296E-01 -8.00426E-03
  1.05783E+01  5.80014E-01 -9.34882E-03
  1.06274E+01  5.86451E-01 -1.14085E-02
  1.06765E+01  5.94611E-01 -1.38451E-02
  1.07256E+01  6.03297E-01 -1.61185E-02
  1.07747E+01  6.12040E-01 -1.77241E-02
  1.08238E+01  6.21610E-01 -1.82841E-02
  1.08729E+01  6.32630E-01 -1.76267E-02
  1.09219E+01  6.43424E-01 -1.58858E-02
  1.09710E+01  6.50477E-01 -1.34067E-02
  1.10201E+01  6.51451E-01 -1.05300E-02
  1.10692E+01  6.46358E-01 -7.63721E-03
  1.11183E+01  6.35457E-01 -5.46925E-03
  1.11674E+01  6.17690E-01 -5.00873E-03
  1.12165E+01  5.92194E-01 -6.47682E-03
  1.12656E+01  5.60534E-01 -8.65063E-03
  1.13146E+01  5.26764E-01 -9.91418E-03
  1.13637E+01  4.95663E-01 -9.78950E-03
  1.14128E+01  4.70869E-01 -8.92293E-03
  1.14619E+01  4.53887E-01 -8.10001E-03
  1.15110E+01  4.44096E-01 -7.69126E-03
  1.15601E+01  4.39461E-01 -7.61287E-03
  1.16092E+01  4.37426E-01 -7.51069E-03
  1.16583E+01  4.35757E-01 -7.08737E-03
  1.17073E+01  4.33250E-01 -6.35379E-03
  1.17564E+01  4.30004E-01 -5.60567E-03
  1.18055E+01  4.27036E-01 -5.19440E-03
  1.18546E+01  4.25493E-01 -5.28652E-03
  1.19037E+01  4.25945E-01 -5.76286E-03
  1.19528E+01  4.28128E-01 -6.30448E-03
  1.20019E+01  4.31129E-01 -6.60300E-03
  1.20510E+01  4.33828E-01 -6.56512E-03
  1.21000E+01  4.35414E-01 -6.35569E-03
  1.21491E+01  4.35797E-01 -6.20243E-03
  1.21982E+01  4.35661E-01 -6.13742E-03
  1.22473E+01  4.36024E-01 -6.00857E-03
  1.22964E+01  4.37655E-01 -5.79026E-03
  1.23455E+01  4.40973E-01 -5.78616E-03
  1.23946E+01  4.46319E-01 -6.48220E-03
  1.24437E+01  4.53982E-01 -8.29761E-03
  1.24927E+01  4.63957E-01 -1.13453E-02
  1.25418E+01  2.34749E-01 -1.49661E-02
