 x/h, U+, V+
  2.45437E-02  3.95692E-01  3.00857E-03
  7.36311E-02  3.99861E-01  3.56087E-03
  1.22718E-01  4.02649E-01  4.46046E-03
  1.71806E-01  4.03447E-01  5.53213E-03
  2.20893E-01  4.02982E-01  6.52005E-03
  2.69981E-01  4.02591E-01  7.28361E-03
  3.19068E-01  4.03353E-01  7.76663E-03
  3.68155E-01  4.05648E-01  7.90900E-03
  4.17243E-01  4.09179E-01  7.62369E-03
  4.66330E-01  4.13215E-01  6.85388E-03
  5.15418E-01  4.16835E-01  5.65520E-03
  5.64505E-01  4.19117E-01  4.22273E-03
  6.13592E-01  4.19316E-01  2.83038E-03
  6.62680E-01  4.17029E-01  1.72597E-03
  7.11767E-01  4.12277E-01  1.04300E-03
  7.60854E-01  4.05437E-01  7.70360E-04
  8.09942E-01  3.97138E-01  7.92802E-04
  8.59029E-01  3.88184E-01  9.66633E-04
  9.08117E-01  3.79472E-01  1.17326E-03
  9.57204E-01  3.71840E-01  1.33868E-03
  1.00629E+00  3.65865E-01  1.44695E-03
  1.05538E+00  3.61758E-01  1.54823E-03
  1.10447E+00  3.59433E-01  1.72790E-03
  1.15355E+00  3.58667E-01  2.03915E-03
  1.20264E+00  3.59251E-01  2.45834E-03
  1.25173E+00  3.61020E-01  2.90824E-03
  1.30082E+00  3.63771E-01  3.32413E-03
  1.34990E+00  3.67183E-01  3.69481E-03
  1.39899E+00  3.70827E-01  4.02885E-03
  1.44808E+00  3.74316E-01  4.26333E-03
  1.49717E+00  3.77499E-01  4.20041E-03
  1.54625E+00  3.80577E-01  3.55423E-03
  1.59534E+00  3.84062E-01  2.09891E-03
  1.64443E+00  3.88572E-01 -1.82058E-04
  1.69351E+00  3.94505E-01 -3.03848E-03
  1.74260E+00  4.01740E-01 -6.01681E-03
  1.79169E+00  4.09505E-01 -8.68206E-03
  1.84078E+00  4.16503E-01 -1.09379E-02
  1.88986E+00  4.21495E-01 -1.29944E-02
  1.93895E+00  4.24135E-01 -1.47732E-02
  1.98804E+00  4.24968E-01 -1.56194E-02
  2.03713E+00  4.24345E-01 -1.49968E-02
  2.08621E+00  4.21642E-01 -1.32660E-02
  2.13530E+00  4.15827E-01 -1.14015E-02
  2.18439E+00  4.06572E-01 -9.97639E-03
  2.23348E+00  3.94658E-01 -8.61560E-03
  2.28256E+00  3.81440E-01 -6.53125E-03
  2.33165E+00  3.68005E-01 -3.54681E-03
  2.38074E+00  3.54896E-01 -4.71663E-04
  2.42983E+00  3.42536E-01  1.55785E-03
  2.47891E+00  3.31698E-01  2.12323E-03
  2.52800E+00  3.23339E-01  2.00531E-03
  2.57709E+00  3.17916E-01  2.54496E-03
  2.62618E+00  3.14902E-01  4.39142E-03
  2.67526E+00  3.12990E-01  6.97615E-03
  2.72435E+00  3.10669E-01  9.16079E-03
  2.77344E+00  3.06737E-01  1.01100E-02
  2.82252E+00  3.00662E-01  9.60991E-03
  2.87161E+00  2.92816E-01  7.95737E-03
  2.92070E+00  2.84349E-01  5.75547E-03
  2.96979E+00  2.76674E-01  3.67751E-03
  3.01887E+00  2.70921E-01  2.20682E-03
  3.06796E+00  2.67758E-01  1.52919E-03
  3.11705E+00  2.67510E-01  1.68594E-03
  3.16614E+00  2.70245E-01  2.78747E-03
  3.21522E+00  2.75688E-01  5.00024E-03
  3.26431E+00  2.83111E-01  8.29770E-03
  3.31340E+00  2.91351E-01  1.22550E-02
  3.36249E+00  2.98931E-01  1.61115E-02
  3.41157E+00  3.04263E-01  1.90286E-02
  3.46066E+00  3.06018E-01  2.03487E-02
  3.50975E+00  3.03664E-01  1.97668E-02
  3.55884E+00  2.97815E-01  1.74122E-02
  3.60792E+00  2.90027E-01  1.38078E-02
  3.65701E+00  2.82109E-01  9.69120E-03
  3.70610E+00  2.75424E-01  5.75814E-03
  3.75518E+00  2.70626E-01  2.47177E-03
  3.80427E+00  2.67822E-01  3.15411E-05
  3.85336E+00  2.66872E-01 -1.53666E-03
  3.90245E+00  2.67570E-01 -2.28311E-03
  3.95153E+00  2.69696E-01 -2.29725E-03
  4.00062E+00  2.73039E-01 -1.71787E-03
  4.04971E+00  2.77425E-01 -7.38465E-04
  4.09880E+00  2.82765E-01  4.26891E-04
  4.14788E+00  2.89047E-01  1.60561E-03
  4.19697E+00  2.96288E-01  2.71172E-03
  4.24606E+00  3.04448E-01  3.73459E-03
  4.29515E+00  3.13381E-01  4.67470E-03
  4.34423E+00  3.22846E-01  5.47768E-03
  4.39332E+00  3.32559E-01  6.02385E-03
  4.44241E+00  3.42232E-01  6.18015E-03
  4.49150E+00  3.51598E-01  5.87128E-03
  4.54058E+00  3.60401E-01  5.12313E-03
  4.58967E+00  3.68383E-01  4.05809E-03
  4.63876E+00  3.75258E-01  2.85028E-03
  4.68785E+00  3.80685E-01  1.66947E-03
  4.73693E+00  3.84260E-01  6.42434E-04
  4.78602E+00  3.85533E-01 -1.63676E-04
  4.83511E+00  3.84111E-01 -7.38961E-04
  4.88419E+00  3.79838E-01 -1.09965E-03
  4.93328E+00  3.73004E-01 -1.22755E-03
  4.98237E+00  3.64432E-01 -1.02121E-03
  5.03146E+00  3.55318E-01 -3.15236E-04
  5.08054E+00  3.46858E-01  1.02461E-03
  5.12963E+00  3.39867E-01  2.99416E-03
  5.17872E+00  3.34577E-01  5.40910E-03
  5.22781E+00  3.30707E-01  7.94719E-03
  5.27689E+00  3.27669E-01  1.02339E-02
  5.32598E+00  3.24829E-01  1.19263E-02
  5.37507E+00  3.21704E-01  1.27793E-02
  5.42416E+00  3.18062E-01  1.26932E-02
  5.47324E+00  3.13940E-01  1.17312E-02
  5.52233E+00  3.09612E-01  1.00879E-02
  5.57142E+00  3.05546E-01  8.03446E-03
  5.62051E+00  3.02321E-01  5.89032E-03
  5.66959E+00  3.00441E-01  4.00657E-03
  5.71868E+00  3.00099E-01  2.67660E-03
  5.76777E+00  3.01083E-01  1.99066E-03
  5.81686E+00  3.02938E-01  1.80680E-03
  5.86594E+00  3.05243E-01  1.93359E-03
  5.91503E+00  3.07723E-01  2.34468E-03
  5.96412E+00  3.10161E-01  3.15261E-03
  6.01320E+00  3.12271E-01  4.32169E-03
  6.06229E+00  3.13734E-01  5.40530E-03
  6.11138E+00  3.14356E-01  5.60335E-03
  6.16047E+00  3.14189E-01  4.15157E-03
  6.20955E+00  3.13526E-01  7.81201E-04
  6.25864E+00  3.12805E-01 -4.04780E-03
  6.30773E+00  3.12509E-01 -9.28843E-03
  6.35682E+00  3.13058E-01 -1.37540E-02
  6.40590E+00  3.14649E-01 -1.66019E-02
  6.45499E+00  3.17135E-01 -1.75711E-02
  6.50408E+00  3.20072E-01 -1.68958E-02
  6.55317E+00  3.22953E-01 -1.50379E-02
  6.60225E+00  3.25445E-01 -1.24500E-02
  6.65134E+00  3.27455E-01 -9.48857E-03
  6.70043E+00  3.29049E-01 -6.44882E-03
  6.74952E+00  3.30358E-01 -3.62182E-03
  6.79860E+00  3.31526E-01 -1.29785E-03
