 x/h, U+, V+
  2.45437E-02  3.84101E-01  1.70691E-02
  7.36311E-02  3.82609E-01  1.45017E-02
  1.22718E-01  3.80684E-01  1.19599E-02
  1.71806E-01  3.78510E-01  9.60796E-03
  2.20893E-01  3.76116E-01  7.52936E-03
  2.69981E-01  3.73387E-01  5.84566E-03
  3.19068E-01  3.70133E-01  4.73544E-03
  3.68155E-01  3.66265E-01  4.33111E-03
  4.17243E-01  3.61981E-01  4.66229E-03
  4.66330E-01  3.57781E-01  5.72592E-03
  5.15418E-01  3.54250E-01  7.54737E-03
  5.64505E-01  3.51790E-01  1.01082E-02
  6.13592E-01  3.50530E-01  1.31976E-02
  6.62680E-01  3.50452E-01  1.63477E-02
  7.11767E-01  3.51572E-01  1.89456E-02
  7.60854E-01  3.54004E-01  2.04609E-02
  8.09942E-01  3.57873E-01  2.06268E-02
  8.59029E-01  3.63204E-01  1.94522E-02
  9.08117E-01  3.69890E-01  1.71096E-02
  9.57204E-01  3.77697E-01  1.38500E-02
  1.00629E+00  3.86250E-01  9.98608E-03
  1.05538E+00  3.95043E-01  5.83597E-03
  1.10447E+00  4.03590E-01  1.62947E-03
  1.15355E+00  4.11592E-01 -2.46731E-03
  1.20264E+00  4.18895E-01 -6.23179E-03
  1.25173E+00  4.25292E-01 -9.39763E-03
  1.30082E+00  4.30504E-01 -1.18185E-02
  1.34990E+00  4.34344E-01 -1.35324E-02
  1.39899E+00  4.36855E-01 -1.46233E-02
  1.44808E+00  4.38287E-01 -1.50248E-02
  1.49717E+00  4.38857E-01 -1.43991E-02
  1.54625E+00  4.38280E-01 -1.21991E-02
  1.59534E+00  4.35644E-01 -8.07349E-03
  1.64443E+00  4.30088E-01 -2.39706E-03
  1.69351E+00  4.21698E-01  3.74799E-03
  1.74260E+00  4.11648E-01  9.25416E-03
  1.79169E+00  4.01663E-01  1.35795E-02
  1.84078E+00  3.93495E-01  1.67071E-02
  1.88986E+00  3.88629E-01  1.87617E-02
  1.93895E+00  3.88070E-01  1.98207E-02
  1.98804E+00  3.92176E-01  2.00030E-02
  2.03713E+00  4.00634E-01  1.95627E-02
  2.08621E+00  4.12614E-01  1.88370E-02
  2.13530E+00  4.27037E-01  1.81143E-02
  2.18439E+00  4.42750E-01  1.75714E-02
  2.23348E+00  4.58441E-01  1.72599E-02
  2.28256E+00  4.72607E-01  1.69560E-02
  2.33165E+00  4.83930E-01  1.60116E-02
  2.38074E+00  4.91744E-01  1.37099E-02
  2.42983E+00  4.95984E-01  1.00697E-02
  2.47891E+00  4.96874E-01  6.16123E-03
  2.52800E+00  4.94885E-01  3.39434E-03
  2.57709E+00  4.90566E-01  2.49464E-03
  2.62618E+00  4.83836E-01  3.13745E-03
  2.67526E+00  4.73497E-01  4.38105E-03
  2.72435E+00  4.58106E-01  5.43504E-03
  2.77344E+00  4.37896E-01  6.22645E-03
  2.82252E+00  4.15834E-01  7.37356E-03
  2.87161E+00  3.96293E-01  9.51005E-03
  2.92070E+00  3.82301E-01  1.24682E-02
  2.96979E+00  3.74074E-01  1.51543E-02
  3.01887E+00  3.69779E-01  1.63149E-02
  3.06796E+00  3.66934E-01  1.54395E-02
  3.11705E+00  3.63137E-01  1.29869E-02
  3.16614E+00  3.56337E-01  9.84798E-03
  3.21522E+00  3.45283E-01  6.65469E-03
  3.26431E+00  3.30056E-01  3.57495E-03
  3.31340E+00  3.12203E-01  6.38621E-04
  3.36249E+00  2.94208E-01 -1.87304E-03
  3.41157E+00  2.78536E-01 -3.38933E-03
  3.46066E+00  2.66714E-01 -3.37955E-03
  3.50975E+00  2.58950E-01 -1.73668E-03
  3.55884E+00  2.54463E-01  1.11965E-03
  3.60792E+00  2.52135E-01  4.47547E-03
